epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.20017,0.70164,0.54615,1,0.67891,5.01539e-06,5.01539e-06,0.068005
2,6.63592,0.6805,0.60769,1,0.65684,9.63758e-06,9.63758e-06,0.0350096
3,8.78964,0.63239,0.60769,1,0.63447,1.37014e-05,1.37014e-05,0.0020137
4,10.95,0.62753,0.60769,1,0.61768,1.3135e-05,1.3135e-05,1.3135e-05
5,13.2333,0.61679,0.60769,1,0.63428,1.22889e-05,1.22889e-05,1.22889e-05
6,16.5341,0.61808,0.63846,1,0.64512,1.14429e-05,1.14429e-05,1.14429e-05
7,18.6696,0.60997,0.62308,1,0.66865,1.05968e-05,1.05968e-05,1.05968e-05
8,20.6491,0.60621,0.63077,1,0.61045,9.75077e-06,9.75077e-06,9.75077e-06
9,22.6642,0.61081,0.66154,1,0.61377,8.90473e-06,8.90473e-06,8.90473e-06
10,24.6856,0.5998,0.66154,1,0.57295,8.05868e-06,8.05868e-06,8.05868e-06
11,26.8423,0.60364,0.65385,1,0.5502,7.21264e-06,7.21264e-06,7.21264e-06
12,29.0483,0.59494,0.65385,1,0.70303,6.36659e-06,6.36659e-06,6.36659e-06
13,31.6473,0.58982,0.66154,1,0.55156,5.52054e-06,5.52054e-06,5.52054e-06
14,33.5861,0.59611,0.66154,1,0.59316,4.6745e-06,4.6745e-06,4.6745e-06
15,35.6484,0.60355,0.65385,1,0.65645,3.82845e-06,3.82845e-06,3.82845e-06
