epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.35946,1.6955,0.42308,0.97692,1.23721,0.000425959,0.000425959,0.068426
2,6.60614,1.19807,0.51538,0.97692,1.1332,0.00080835,0.00080835,0.0358083
3,8.78998,0.98091,0.54615,0.98462,1.63359,0.00113299,0.00113299,0.00313299
4,10.8538,0.78802,0.53077,0.98462,1.7832,0.0010686,0.0010686,0.0010686
5,12.9882,0.67,0.5,0.97692,1.72148,0.000981094,0.000981094,0.000981094
6,15.8637,0.59699,0.48462,0.98462,1.28162,0.000893587,0.000893587,0.000893587
7,18.0499,0.56986,0.51538,0.97692,1.32144,0.00080608,0.00080608,0.00080608
8,23.0688,0.50799,0.50769,0.97692,1.82969,0.000718573,0.000718573,0.000718573
9,25.3221,0.49117,0.45385,0.98462,1.56777,0.000631066,0.000631066,0.000631066
10,27.4785,0.41704,0.51538,0.98462,2.40508,0.000543559,0.000543559,0.000543559
11,29.6343,0.39593,0.51538,0.98462,1.32675,0.000456052,0.000456052,0.000456052
12,32.0607,0.32797,0.5,0.97692,1.21387,0.000368545,0.000368545,0.000368545
13,34.3855,0.29445,0.51538,0.97692,1.26207,0.000281038,0.000281038,0.000281038
14,36.5581,0.26109,0.5,0.97692,1.96113,0.000193531,0.000193531,0.000193531
15,38.6912,0.28533,0.5,0.97692,1.2957,0.000106024,0.000106024,0.000106024
