epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,9.38224,1.76324,0.38462,0.93846,1.61445,2.62417e-05,2.62417e-05,0.0680262
2,16.6083,1.49258,0.42308,0.97692,1.49961,4.98513e-05,4.98513e-05,0.0350499
3,20.0182,1.32179,0.53077,0.99231,1.27324,6.99557e-05,6.99557e-05,0.00206996
4,23.5638,1.22689,0.49231,1,1.24746,6.60725e-05,6.60725e-05,6.60725e-05
5,28.3558,1.16871,0.50769,1,1.29043,6.07616e-05,6.07616e-05,6.07616e-05
6,36.0442,1.09202,0.48462,1,1.12744,5.54507e-05,5.54507e-05,5.54507e-05
7,39.9148,1.05256,0.49231,1,1.11338,5.01399e-05,5.01399e-05,5.01399e-05
8,44.7017,0.99314,0.50769,1,1.22236,4.4829e-05,4.4829e-05,4.4829e-05
9,51.2255,0.94488,0.51538,0.99231,1.07109,3.95181e-05,3.95181e-05,3.95181e-05
10,55.3747,0.9291,0.53077,0.99231,1.20098,3.42072e-05,3.42072e-05,3.42072e-05
11,58.9889,0.87314,0.52308,1,1.02344,2.88963e-05,2.88963e-05,2.88963e-05
12,62.2167,0.87849,0.50769,1,1.07402,2.35854e-05,2.35854e-05,2.35854e-05
13,67.0087,0.86052,0.51538,0.99231,1.11992,1.82745e-05,1.82745e-05,1.82745e-05
14,70.2893,0.80599,0.53846,1,1.11289,1.29637e-05,1.29637e-05,1.29637e-05
15,73.5028,0.85535,0.51538,1,1.09102,7.65277e-06,7.65277e-06,7.65277e-06
