epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.23445,0.75332,0.53077,1,0.75469,3.32442e-06,3.32442e-06,0.0680033
2,6.19647,0.69816,0.62308,1,0.64009,6.3768e-06,6.3768e-06,0.0350064
3,8.32599,0.63783,0.58462,1,0.65889,9.04747e-06,9.04747e-06,0.00200905
4,10.3085,0.63506,0.57692,1,0.63027,8.65376e-06,8.65376e-06,8.65376e-06
5,12.6412,0.63926,0.6,1,0.67031,8.07541e-06,8.07541e-06,8.07541e-06
6,15.6786,0.66895,0.6,1,0.66064,7.49705e-06,7.49705e-06,7.49705e-06
7,17.8016,0.64516,0.59231,1,0.68975,6.9187e-06,6.9187e-06,6.9187e-06
8,20.1498,0.65135,0.6,1,0.61719,6.34034e-06,6.34034e-06,6.34034e-06
9,22.357,0.63512,0.6,1,0.68525,5.76199e-06,5.76199e-06,5.76199e-06
10,24.322,0.64673,0.59231,1,0.62295,5.18363e-06,5.18363e-06,5.18363e-06
11,26.6334,0.65672,0.61538,1,0.64941,4.60528e-06,4.60528e-06,4.60528e-06
12,28.715,0.65647,0.6,1,0.68066,4.02693e-06,4.02693e-06,4.02693e-06
13,30.9868,0.66188,0.61538,1,0.62842,3.44857e-06,3.44857e-06,3.44857e-06
14,32.8124,0.64123,0.60769,1,0.62002,2.87022e-06,2.87022e-06,2.87022e-06
15,34.7925,0.62425,0.61538,1,0.65166,2.29186e-06,2.29186e-06,2.29186e-06
