epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.03999,1.74755,0.36923,0.90769,1.62109,2.62417e-05,2.62417e-05,0.0680262
2,8.01862,1.4987,0.43846,0.97692,1.5748,4.98513e-05,4.98513e-05,0.0350499
3,10.8461,1.35852,0.5,0.95385,1.43965,6.99557e-05,6.99557e-05,0.00206996
4,13.6931,1.24413,0.50769,0.95385,1.24775,6.60725e-05,6.60725e-05,6.60725e-05
5,18.5396,1.19553,0.52308,0.98462,1.41855,6.07616e-05,6.07616e-05,6.07616e-05
6,22.2454,1.07432,0.50769,0.98462,1.63926,5.54507e-05,5.54507e-05,5.54507e-05
7,25.1728,1.07812,0.50769,0.99231,1.06018,5.01399e-05,5.01399e-05,5.01399e-05
8,28.0391,1.00439,0.50769,0.99231,1.4332,4.4829e-05,4.4829e-05,4.4829e-05
9,30.8495,0.96175,0.51538,0.98462,1.23633,3.95181e-05,3.95181e-05,3.95181e-05
10,34.7414,0.91211,0.51538,0.99231,1.28242,3.42072e-05,3.42072e-05,3.42072e-05
11,39.2972,0.90999,0.56154,0.99231,1.2625,2.88963e-05,2.88963e-05,2.88963e-05
12,43.1389,0.8527,0.55385,0.97692,1.5168,2.35854e-05,2.35854e-05,2.35854e-05
13,46.0478,0.85263,0.53846,0.98462,1.23262,1.82745e-05,1.82745e-05,1.82745e-05
14,52.5263,0.81734,0.54615,0.98462,1.30781,1.29637e-05,1.29637e-05,1.29637e-05
15,55.4068,0.84059,0.55385,0.98462,1.40771,7.65277e-06,7.65277e-06,7.65277e-06
