epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.86593,0.69426,0.47692,1,0.72881,2.28914e-05,2.28914e-05,0.0680229
2,6.12424,0.7064,0.46923,1,0.67666,4.34509e-05,4.34509e-05,0.0350435
3,8.24138,0.70129,0.52308,1,0.68086,6.09164e-05,6.09164e-05,0.00206092
4,10.2876,0.69746,0.50769,1,0.73389,5.74717e-05,5.74717e-05,5.74717e-05
5,12.3404,0.66862,0.51538,1,0.63921,5.27838e-05,5.27838e-05,5.27838e-05
6,15.3775,0.67224,0.53846,1,0.70928,4.80959e-05,4.80959e-05,4.80959e-05
7,17.6179,0.67912,0.55385,1,0.68477,4.3408e-05,4.3408e-05,4.3408e-05
8,23.2486,0.65139,0.54615,1,0.68574,3.87201e-05,3.87201e-05,3.87201e-05
9,25.3911,0.66513,0.59231,1,0.7082,3.40321e-05,3.40321e-05,3.40321e-05
10,27.4385,0.67249,0.60769,1,0.6543,2.93442e-05,2.93442e-05,2.93442e-05
11,29.5349,0.66122,0.6,1,0.60879,2.46563e-05,2.46563e-05,2.46563e-05
12,31.7449,0.64849,0.59231,1,0.6918,1.99684e-05,1.99684e-05,1.99684e-05
13,33.8749,0.65997,0.61538,1,0.6207,1.52805e-05,1.52805e-05,1.52805e-05
14,35.9286,0.63926,0.62308,1,0.58721,1.05925e-05,1.05925e-05,1.05925e-05
15,37.986,0.64488,0.62308,1,0.62969,5.90463e-06,5.90463e-06,5.90463e-06
