epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.89113,1.67022,0.36154,0.93846,1.71875,0.00091032,0.00091032,0.0689103
2,8.86435,1.69839,0.13846,0.9,44.8875,0.00174721,0.00174721,0.0367472
3,15.975,1.7792,0.22308,0.83846,nan,0.00248065,0.00248065,0.00448065
4,20.9737,1.71782,0.22308,0.86923,1.94043,0.00237454,0.00237454,0.00237454
5,24.0357,1.67113,0.34615,0.9,2.8918,0.0022178,0.0022178,0.0022178
6,29.8052,1.63371,0.28462,0.93846,1.74473,0.00206106,0.00206106,0.00206106
7,34.645,1.71342,0.22308,0.94615,1.70195,0.00190432,0.00190432,0.00190432
8,37.812,1.69262,0.17692,0.88462,3.28027,0.00174758,0.00174758,0.00174758
9,43.2264,1.70816,0.3,0.96923,1.63105,0.00159084,0.00159084,0.00159084
10,46.0831,1.68404,0.29231,0.94615,1.79434,0.00143411,0.00143411,0.00143411
11,51.6306,1.65762,0.3,0.96154,1.75957,0.00127737,0.00127737,0.00127737
12,56.2862,1.62056,0.35385,0.93846,1.60508,0.00112063,0.00112063,0.00112063
13,59.747,1.6166,0.36923,0.96923,1.53066,0.00096389,0.00096389,0.00096389
14,63.8317,1.59969,0.32308,0.95385,1.55449,0.000807152,0.000807152,0.000807152
15,69.0293,1.57921,0.32308,0.97692,1.48652,0.000650413,0.000650413,0.000650413
