epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.09585,0.70787,0.54615,1,0.66133,2.61744e-05,2.61744e-05,0.0680262
2,6.1255,0.68714,0.65385,1,0.63652,5.00111e-05,5.00111e-05,0.03505
3,8.54738,0.62557,0.64615,1,0.62285,7.06437e-05,7.06437e-05,0.00207064
4,10.7335,0.60048,0.67692,1,0.5811,6.72306e-05,6.72306e-05,6.72306e-05
5,13.0833,0.58352,0.64615,1,0.56094,6.23759e-05,6.23759e-05,6.23759e-05
6,16.3739,0.56365,0.64615,1,0.59561,5.75211e-05,5.75211e-05,5.75211e-05
7,18.5389,0.55618,0.66923,1,0.63223,5.26663e-05,5.26663e-05,5.26663e-05
8,20.5624,0.5459,0.68462,1,0.56958,4.78115e-05,4.78115e-05,4.78115e-05
9,22.6003,0.55149,0.66923,1,0.54834,4.29567e-05,4.29567e-05,4.29567e-05
10,24.66,0.52568,0.67692,1,0.49316,3.81019e-05,3.81019e-05,3.81019e-05
11,26.8478,0.53318,0.68462,1,0.49229,3.32471e-05,3.32471e-05,3.32471e-05
12,29.0571,0.5101,0.67692,1,0.65762,2.83924e-05,2.83924e-05,2.83924e-05
13,31.4857,0.51439,0.68462,1,0.47708,2.35376e-05,2.35376e-05,2.35376e-05
14,33.4929,0.51845,0.70769,1,0.51675,1.86828e-05,1.86828e-05,1.86828e-05
15,35.9089,0.51995,0.68462,1,0.63862,1.3828e-05,1.3828e-05,1.3828e-05
