epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.23777,1.79135,0.32308,0.94615,1.77852,0.00307003,0.00307003,0.07107
2,8.25529,1.5292,0.38462,0.93077,1.63926,0.00587395,0.00587395,0.040874
3,11.2442,1.31139,0.39231,0.97692,1.38066,0.00831025,0.00831025,0.0103103
4,14.2406,1.0702,0.43077,0.98462,1.18169,0.00792284,0.00792284,0.00792284
5,19.331,0.993,0.49231,0.98462,1.38867,0.00736584,0.00736584,0.00736584
6,23.2085,0.82049,0.47692,0.97692,1.4502,0.00680884,0.00680884,0.00680884
7,26.2476,0.83121,0.54615,0.97692,1.06826,0.00625183,0.00625183,0.00625183
8,29.5704,0.75871,0.53077,0.97692,1.70723,0.00569483,0.00569483,0.00569483
9,32.7344,0.70143,0.56154,1,1.36348,0.00513782,0.00513782,0.00513782
10,35.7574,0.64347,0.51538,0.97692,1.28193,0.00458082,0.00458082,0.00458082
11,39.2622,0.6206,0.54615,0.98462,1.33906,0.00402382,0.00402382,0.00402382
12,43.1701,0.54105,0.56923,0.97692,1.61309,0.00346681,0.00346681,0.00346681
13,46.1651,0.51866,0.58462,0.98462,1.3666,0.00290981,0.00290981,0.00290981
14,49.1206,0.51208,0.56923,0.98462,1.21836,0.0023528,0.0023528,0.0023528
15,53.9438,0.48888,0.56154,0.97692,1.45,0.0017958,0.0017958,0.0017958
