epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.006,1.75686,0.4,0.94615,1.56465,6.3239e-05,6.3239e-05,0.0680632
2,11.5147,1.4434,0.5,1,1.40957,0.00012045,0.00012045,0.0351205
3,17.6362,1.21413,0.50769,1,1.13457,0.000169534,0.000169534,0.00216953
4,21.1136,1.09662,0.46154,1,1.08838,0.00016068,0.00016068,0.00016068
5,25.0069,0.99663,0.45385,1,1.30234,0.000148366,0.000148366,0.000148366
6,32.3629,0.85457,0.58462,1,1.01914,0.000136052,0.000136052,0.000136052
7,37.341,0.79139,0.55385,0.99231,0.9751,0.000123738,0.000123738,0.000123738
8,41.44,0.71723,0.58462,1,1.23203,0.000111424,0.000111424,0.000111424
9,45.5944,0.6573,0.53846,1,1.03467,9.91096e-05,9.91096e-05,9.91096e-05
10,51.4769,0.60991,0.53846,1,1.24658,8.67956e-05,8.67956e-05,8.67956e-05
11,55.0078,0.56905,0.55385,1,0.97043,7.44815e-05,7.44815e-05,7.44815e-05
12,58.9055,0.5526,0.56923,1,1.11367,6.21675e-05,6.21675e-05,6.21675e-05
13,62.7193,0.48274,0.56923,1,1.22773,4.98534e-05,4.98534e-05,4.98534e-05
14,66.9867,0.43965,0.56154,1,1.26514,3.75394e-05,3.75394e-05,3.75394e-05
15,72.2196,0.48952,0.56923,1,1.06094,2.52254e-05,2.52254e-05,2.52254e-05
