epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.82267,0.75122,0.53077,1,0.75703,3.32442e-06,3.32442e-06,0.0680033
2,5.94278,0.71872,0.66154,1,0.69375,6.3768e-06,6.3768e-06,0.0350064
3,8.25823,0.67995,0.66154,1,0.67139,9.04747e-06,9.04747e-06,0.00200905
4,10.1324,0.66347,0.65385,1,0.64746,8.65376e-06,8.65376e-06,8.65376e-06
5,12.7778,0.65424,0.66923,1,0.63232,8.07541e-06,8.07541e-06,8.07541e-06
6,15.9857,0.66025,0.66923,1,0.59648,7.49705e-06,7.49705e-06,7.49705e-06
7,18.3991,0.67585,0.66923,1,0.59775,6.9187e-06,6.9187e-06,6.9187e-06
8,20.5856,0.66142,0.63846,1,0.61533,6.34034e-06,6.34034e-06,6.34034e-06
9,22.7756,0.62609,0.64615,1,0.61895,5.76199e-06,5.76199e-06,5.76199e-06
10,24.835,0.66303,0.66923,1,0.56875,5.18363e-06,5.18363e-06,5.18363e-06
11,26.9491,0.65511,0.66923,1,0.57578,4.60528e-06,4.60528e-06,4.60528e-06
12,29.5991,0.65618,0.64615,1,0.64189,4.02693e-06,4.02693e-06,4.02693e-06
13,31.6067,0.67229,0.66923,1,0.58105,3.44857e-06,3.44857e-06,3.44857e-06
14,33.8043,0.63249,0.65385,1,0.59375,2.87022e-06,2.87022e-06,2.87022e-06
15,36.1342,0.64857,0.66154,1,0.58457,2.29186e-06,2.29186e-06,2.29186e-06
