epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.15846,0.6582,0.66154,1,0.62441,0.00091032,0.00091032,0.0689103
2,6.40265,0.72679,0.53077,1,0.93823,0.00174721,0.00174721,0.0367472
3,8.52432,0.68284,0.47692,1,1.1666,0.00248065,0.00248065,0.00448065
4,10.6034,0.66088,0.62308,1,0.62803,0.00237454,0.00237454,0.00237454
5,12.7238,0.5879,0.69231,1,0.66587,0.0022178,0.0022178,0.0022178
6,15.8538,0.57693,0.79231,1,0.59795,0.00206106,0.00206106,0.00206106
7,21.5545,0.54934,0.77692,1,0.63579,0.00190432,0.00190432,0.00190432
8,23.8085,0.52078,0.76154,1,0.72231,0.00174758,0.00174758,0.00174758
9,26.0364,0.54091,0.74615,1,0.58896,0.00159084,0.00159084,0.00159084
10,28.2606,0.51475,0.81538,1,0.41699,0.00143411,0.00143411,0.00143411
11,30.4502,0.44959,0.78462,1,0.43123,0.00127737,0.00127737,0.00127737
12,32.5982,0.4498,0.79231,1,0.38242,0.00112063,0.00112063,0.00112063
13,35.3044,0.41153,0.8,1,0.4425,0.00096389,0.00096389,0.00096389
14,37.446,0.34024,0.78462,1,0.45463,0.000807152,0.000807152,0.000807152
15,39.5226,0.31959,0.81538,1,0.42698,0.000650413,0.000650413,0.000650413
