epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.76678,1.63796,0.41085,0.95349,1.3084,0.000111649,0.000111649,0.0681116
2,11.0307,1.3355,0.50388,0.9845,1.05532,0.00021352,0.00021352,0.0352135
3,14.3638,1.09833,0.57364,1,1.00264,0.000301921,0.000301921,0.00230192
4,17.5498,0.95979,0.50388,1,1.00928,0.000287674,0.000287674,0.000287674
5,20.614,0.82701,0.5814,0.99225,1.2165,0.000267264,0.000267264,0.000267264
6,24.6594,0.71033,0.62791,0.99225,0.88184,0.000246855,0.000246855,0.000246855
7,27.7496,0.6226,0.64341,1,0.92144,0.000226446,0.000226446,0.000226446
8,30.8486,0.54924,0.62791,1,0.84368,0.000206036,0.000206036,0.000206036
9,33.964,0.46658,0.6124,1,0.9416,0.000185627,0.000185627,0.000185627
10,37.0542,0.39281,0.62791,1,1.55811,0.000165217,0.000165217,0.000165217
11,40.1985,0.41844,0.63566,1,1.32832,0.000144808,0.000144808,0.000144808
12,46.9904,0.32175,0.55039,1,1.01801,0.000124399,0.000124399,0.000124399
13,50.2289,0.28252,0.62791,0.99225,1.05186,0.000103989,0.000103989,0.000103989
14,53.5035,0.27233,0.6124,0.99225,1.12109,8.35798e-05,8.35798e-05,8.35798e-05
15,56.4436,0.2473,0.58915,1,0.99563,6.31704e-05,6.31704e-05,6.31704e-05
