epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.61874,0.69635,0.66923,1,0.63047,6.3239e-05,6.3239e-05,0.0680632
2,6.94096,0.56168,0.75385,1,0.47075,0.00012045,0.00012045,0.0351205
3,8.97529,0.49508,0.74615,1,0.52925,0.000169534,0.000169534,0.00216953
4,11.1374,0.4234,0.73846,1,0.43437,0.00016068,0.00016068,0.00016068
5,13.2014,0.33253,0.78462,1,0.40903,0.000148366,0.000148366,0.000148366
6,16.187,0.30361,0.80769,1,0.40583,0.000136052,0.000136052,0.000136052
7,18.4303,0.25999,0.75385,1,0.4473,0.000123738,0.000123738,0.000123738
8,20.7246,0.23641,0.73077,1,0.52207,0.000111424,0.000111424,0.000111424
9,22.8297,0.20817,0.79231,1,0.80415,9.91096e-05,9.91096e-05,9.91096e-05
10,24.9312,0.14797,0.78462,1,0.46559,8.67956e-05,8.67956e-05,8.67956e-05
11,27.0555,0.186,0.76154,1,0.54624,7.44815e-05,7.44815e-05,7.44815e-05
12,29.1062,0.1434,0.76923,1,0.5504,6.21675e-05,6.21675e-05,6.21675e-05
13,31.1906,0.135,0.77692,1,0.69971,4.98534e-05,4.98534e-05,4.98534e-05
14,35.6982,0.1039,0.79231,1,0.50872,3.75394e-05,3.75394e-05,3.75394e-05
15,37.8082,0.13796,0.79231,1,0.55149,2.52254e-05,2.52254e-05,2.52254e-05
