epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.78106,0.73073,0.68462,1,0.69082,0.000495056,0.000495056,0.0684951
2,5.71891,0.64906,0.73846,1,0.80898,0.000940977,0.000940977,0.035941
3,7.9203,0.55713,0.72308,1,0.68535,0.0013213,0.0013213,0.0033213
4,10.1836,0.46414,0.78462,1,0.38188,0.00124887,0.00124887,0.00124887
5,12.8693,0.39407,0.76154,1,0.60288,0.00114948,0.00114948,0.00114948
6,16.1643,0.36413,0.73077,1,0.44619,0.00105008,0.00105008,0.00105008
7,18.637,0.36104,0.77692,1,0.62417,0.000950691,0.000950691,0.000950691
8,20.8423,0.36022,0.72308,1,0.56719,0.000851297,0.000851297,0.000851297
9,23.0289,0.31784,0.73077,1,0.55835,0.000751904,0.000751904,0.000751904
10,25.1415,0.28427,0.76923,1,0.43101,0.000652511,0.000652511,0.000652511
11,27.2535,0.30916,0.76154,1,0.4454,0.000553117,0.000553117,0.000553117
12,29.7064,0.26328,0.73846,1,0.50249,0.000453724,0.000453724,0.000453724
13,31.8596,0.28175,0.73077,1,0.41751,0.000354331,0.000354331,0.000354331
14,33.9194,0.23557,0.75385,1,0.59507,0.000254938,0.000254938,0.000254938
15,36.4557,0.22602,0.75385,1,0.52202,0.000155544,0.000155544,0.000155544
