epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.39365,0.71607,0.52713,1,0.71367,2.62417e-05,2.62417e-05,0.0680262
2,5.06423,0.66176,0.54264,1,0.63687,4.98513e-05,4.98513e-05,0.0350499
3,6.99265,0.62661,0.55814,1,0.61504,6.99557e-05,6.99557e-05,0.00206996
4,8.95576,0.5929,0.55039,1,0.58979,6.60725e-05,6.60725e-05,6.60725e-05
5,11.0299,0.57664,0.57364,1,0.62187,6.07616e-05,6.07616e-05,6.07616e-05
6,14.0143,0.57281,0.64341,1,0.54197,5.54507e-05,5.54507e-05,5.54507e-05
7,15.9822,0.54965,0.65116,1,0.70518,5.01399e-05,5.01399e-05,5.01399e-05
8,18.1183,0.53025,0.64341,1,0.56934,4.4829e-05,4.4829e-05,4.4829e-05
9,20.0534,0.53948,0.67442,1,0.61602,3.95181e-05,3.95181e-05,3.95181e-05
10,25.0604,0.53781,0.67442,1,0.58584,3.42072e-05,3.42072e-05,3.42072e-05
11,26.806,0.50833,0.65891,1,0.57178,2.88963e-05,2.88963e-05,2.88963e-05
12,29.1471,0.52114,0.67442,1,0.60596,2.35854e-05,2.35854e-05,2.35854e-05
13,31.1779,0.51071,0.68217,1,0.596,1.82745e-05,1.82745e-05,1.82745e-05
14,33.0891,0.51117,0.67442,1,0.53052,1.29637e-05,1.29637e-05,1.29637e-05
15,34.8546,0.50306,0.67442,1,0.55308,7.65277e-06,7.65277e-06,7.65277e-06
