epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.64631,0.75903,0.55385,1,0.68457,2.62417e-05,2.62417e-05,0.0680262
2,5.45968,0.6751,0.66154,1,0.62393,4.98513e-05,4.98513e-05,0.0350499
3,9.73248,0.65286,0.74615,1,0.61104,6.99557e-05,6.99557e-05,0.00206996
4,11.6839,0.62606,0.66154,1,0.55015,6.60725e-05,6.60725e-05,6.60725e-05
5,13.3698,0.59895,0.76154,1,0.53945,6.07616e-05,6.07616e-05,6.07616e-05
6,16.3404,0.58829,0.77692,1,0.5127,5.54507e-05,5.54507e-05,5.54507e-05
7,18.1405,0.58724,0.77692,1,0.53115,5.01399e-05,5.01399e-05,5.01399e-05
8,20.0999,0.56012,0.76923,1,0.51309,4.4829e-05,4.4829e-05,4.4829e-05
9,22.0252,0.56341,0.79231,1,0.4938,3.95181e-05,3.95181e-05,3.95181e-05
10,23.8672,0.54203,0.8,1,0.52031,3.42072e-05,3.42072e-05,3.42072e-05
11,25.8612,0.55568,0.77692,1,0.49648,2.88963e-05,2.88963e-05,2.88963e-05
12,27.7429,0.53285,0.76154,1,0.50376,2.35854e-05,2.35854e-05,2.35854e-05
13,29.8455,0.54033,0.76923,1,0.51133,1.82745e-05,1.82745e-05,1.82745e-05
14,31.4883,0.51195,0.78462,1,0.47466,1.29637e-05,1.29637e-05,1.29637e-05
15,33.2425,0.5199,0.78462,1,0.46675,7.65277e-06,7.65277e-06,7.65277e-06
