epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.06427,0.72213,0.55385,1,0.74014,4.25373e-05,4.25373e-05,0.0680425
2,6.18061,0.64996,0.66923,1,0.58916,8.17418e-05,8.17418e-05,0.0350817
3,8.35471,0.5915,0.67692,1,0.6207,0.000116212,0.000116212,0.00211621
4,10.6208,0.55811,0.67692,1,0.52661,0.000111412,0.000111412,0.000111412
5,12.8163,0.52234,0.70769,1,0.55918,0.000104239,0.000104239,0.000104239
6,15.8616,0.5261,0.72308,1,0.52661,9.70665e-05,9.70665e-05,9.70665e-05
7,17.9896,0.50798,0.73077,1,0.57441,8.98939e-05,8.98939e-05,8.98939e-05
8,20.2779,0.49648,0.74615,1,0.48057,8.27214e-05,8.27214e-05,8.27214e-05
9,22.702,0.48082,0.73077,1,0.50107,7.55488e-05,7.55488e-05,7.55488e-05
10,24.6777,0.45789,0.73846,1,0.47593,6.83763e-05,6.83763e-05,6.83763e-05
11,26.9749,0.47297,0.75385,1,0.56558,6.12038e-05,6.12038e-05,6.12038e-05
12,29.1354,0.44532,0.74615,1,0.49751,5.40312e-05,5.40312e-05,5.40312e-05
13,31.5173,0.45904,0.74615,1,0.52061,4.68587e-05,4.68587e-05,4.68587e-05
14,33.4002,0.44144,0.73846,1,0.47363,3.96861e-05,3.96861e-05,3.96861e-05
15,35.5225,0.428,0.75385,1,0.4572,3.25136e-05,3.25136e-05,3.25136e-05
