epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.34702,0.66113,0.66923,1,0.654,3.53942e-05,3.53942e-05,0.0680354
2,8.31441,0.60812,0.7,1,0.604,6.74905e-05,6.74905e-05,0.0350675
3,11.1805,0.53077,0.66154,1,0.5644,9.5115e-05,9.5115e-05,0.00209511
4,14.0355,0.49014,0.72308,1,0.5418,9.02807e-05,9.02807e-05,9.02807e-05
5,16.9549,0.46663,0.73846,1,0.51199,8.35053e-05,8.35053e-05,8.35053e-05
6,21.1508,0.39813,0.7,1,0.50057,7.67299e-05,7.67299e-05,7.67299e-05
7,24.0902,0.41861,0.73077,1,0.56401,6.99545e-05,6.99545e-05,6.99545e-05
8,27.0368,0.38061,0.73846,1,0.57524,6.31791e-05,6.31791e-05,6.31791e-05
9,29.8752,0.37926,0.73846,1,0.54365,5.64037e-05,5.64037e-05,5.64037e-05
10,32.7714,0.32128,0.72308,1,0.54473,4.96283e-05,4.96283e-05,4.96283e-05
11,35.8018,0.33474,0.73846,1,0.51445,4.28529e-05,4.28529e-05,4.28529e-05
12,38.6263,0.305,0.74615,1,0.53333,3.60776e-05,3.60776e-05,3.60776e-05
13,41.569,0.28334,0.73077,1,0.48136,2.93022e-05,2.93022e-05,2.93022e-05
14,44.3783,0.28547,0.73077,1,0.48945,2.25268e-05,2.25268e-05,2.25268e-05
15,47.3103,0.26945,0.73846,1,0.49384,1.57514e-05,1.57514e-05,1.57514e-05
