epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.79822,1.67314,0.46154,0.93846,1.33223,0.00025453,0.00025453,0.0682545
2,10.7649,1.25749,0.49231,0.97692,1.5502,0.0004864,0.0004864,0.0354864
3,13.6625,1.1532,0.49231,0.98462,1.00464,0.000687185,0.000687185,0.00268718
4,16.6686,1.06858,0.51538,0.99231,1.13589,0.00065411,0.00065411,0.00065411
5,19.4475,0.96674,0.53077,0.99231,1.20264,0.000607011,0.000607011,0.000607011
6,23.1771,0.84943,0.56923,0.97692,1.08047,0.000559912,0.000559912,0.000559912
7,26.0946,0.72804,0.50769,0.98462,1.04379,0.000512814,0.000512814,0.000512814
8,29.1149,0.70656,0.52308,0.99231,1.50918,0.000465715,0.000465715,0.000465715
9,31.8751,0.60184,0.52308,0.99231,1.67568,0.000418616,0.000418616,0.000418616
10,34.6876,0.48581,0.56154,0.97692,1.57305,0.000371517,0.000371517,0.000371517
11,39.6698,0.49442,0.59231,0.97692,1.44277,0.000324418,0.000324418,0.000324418
12,42.5022,0.41501,0.56154,0.98462,1.14778,0.000277319,0.000277319,0.000277319
13,45.3417,0.40887,0.53077,0.98462,1.46719,0.000230221,0.000230221,0.000230221
14,48.1491,0.28249,0.56923,0.97692,1.37363,0.000183122,0.000183122,0.000183122
15,51.008,0.2966,0.56154,0.97692,1.17586,0.000136023,0.000136023,0.000136023
