epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.01691,0.67391,0.56589,1,0.68184,4.25373e-05,4.25373e-05,0.0680425
2,7.09517,0.54633,0.63566,1,0.69551,8.17418e-05,8.17418e-05,0.0350817
3,9.23785,0.47831,0.65891,1,0.66416,0.000116212,0.000116212,0.00211621
4,11.2505,0.41545,0.70543,1,0.46019,0.000111412,0.000111412,0.000111412
5,13.4968,0.34132,0.69767,1,0.49634,0.000104239,0.000104239,0.000104239
6,19.6779,0.33092,0.69767,1,0.48742,9.70665e-05,9.70665e-05,9.70665e-05
7,21.9159,0.2621,0.70543,1,0.8832,8.98939e-05,8.98939e-05,8.98939e-05
8,24.4376,0.23975,0.68217,1,0.71953,8.27214e-05,8.27214e-05,8.27214e-05
9,26.6327,0.2036,0.67442,1,0.56091,7.55488e-05,7.55488e-05,7.55488e-05
10,28.6908,0.19105,0.72093,1,0.58043,6.83763e-05,6.83763e-05,6.83763e-05
11,30.7942,0.20733,0.71318,1,0.62568,6.12038e-05,6.12038e-05,6.12038e-05
12,32.9599,0.15863,0.68992,1,0.62545,5.40312e-05,5.40312e-05,5.40312e-05
13,35.0319,0.15175,0.68992,1,0.69785,4.68587e-05,4.68587e-05,4.68587e-05
14,37.1719,0.15015,0.69767,1,0.67739,3.96861e-05,3.96861e-05,3.96861e-05
15,39.4854,0.13069,0.69767,1,0.87432,3.25136e-05,3.25136e-05,3.25136e-05
