epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.81175,1.7758,0.45385,0.99231,1.31543,0.000310969,0.000310969,0.068311
2,11.8627,1.41658,0.45385,1,1.45996,0.00059246,0.00059246,0.0355925
3,18.1069,1.23573,0.53077,0.96923,1.41455,0.000834153,0.000834153,0.00283415
4,21.4882,1.15215,0.5,0.97692,1.13525,0.000790876,0.000790876,0.000790876
5,24.8895,1.10545,0.51538,1,1.63574,0.000730576,0.000730576,0.000730576
6,30.8998,0.96196,0.57692,1,1.23105,0.000670275,0.000670275,0.000670275
7,34.8441,0.83778,0.50769,0.98462,1.42451,0.000609975,0.000609975,0.000609975
8,38.2465,0.8103,0.57692,0.99231,1.34727,0.000549675,0.000549675,0.000549675
9,41.5359,0.74055,0.5,1,1.46504,0.000489374,0.000489374,0.000489374
10,45.1724,0.67598,0.48462,1,1.69336,0.000429074,0.000429074,0.000429074
11,50.1071,0.61547,0.5,0.99231,1.19558,0.000368773,0.000368773,0.000368773
12,54.7358,0.49353,0.53077,0.99231,1.2646,0.000308473,0.000308473,0.000308473
13,58.4437,0.48135,0.54615,0.98462,1.58457,0.000248173,0.000248173,0.000248173
14,62.7467,0.40198,0.54615,0.99231,1.7043,0.000187872,0.000187872,0.000187872
15,67.7266,0.41521,0.56154,0.99231,1.25449,0.000127572,0.000127572,0.000127572
