epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.41685,1.72188,0.46154,0.93077,1.55449,6.3239e-05,6.3239e-05,0.0680632
2,6.59308,1.35727,0.46154,1,1.36484,0.00012045,0.00012045,0.0351205
3,8.71692,1.12534,0.57692,1,1.15684,0.000169534,0.000169534,0.00216953
4,10.7918,0.93369,0.59231,1,1.01885,0.00016068,0.00016068,0.00016068
5,12.8969,0.83237,0.56154,1,1.1208,0.000148366,0.000148366,0.000148366
6,15.965,0.69864,0.59231,1,0.95151,0.000136052,0.000136052,0.000136052
7,18.0902,0.59407,0.58462,0.99231,1.18457,0.000123738,0.000123738,0.000123738
8,20.2579,0.5553,0.57692,1,1.35137,0.000111424,0.000111424,0.000111424
9,25.5825,0.46266,0.58462,0.99231,1.19121,9.91096e-05,9.91096e-05,9.91096e-05
10,27.7158,0.39822,0.58462,0.99231,1.54004,8.67956e-05,8.67956e-05,8.67956e-05
11,29.7961,0.4135,0.62308,1,0.95833,7.44815e-05,7.44815e-05,7.44815e-05
12,31.9201,0.41864,0.62308,0.99231,1.19561,6.21675e-05,6.21675e-05,6.21675e-05
13,34.1206,0.33931,0.62308,0.98462,1.43672,4.98534e-05,4.98534e-05,4.98534e-05
14,36.2564,0.2947,0.58462,0.99231,1.29775,3.75394e-05,3.75394e-05,3.75394e-05
15,38.3877,0.32571,0.6,0.99231,1.2377,2.52254e-05,2.52254e-05,2.52254e-05
