epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.36668,1.84732,0.34615,0.93077,1.69473,0.000310969,0.000310969,0.068311
2,4.82315,1.49873,0.43846,0.97692,1.46289,0.00059246,0.00059246,0.0355925
3,6.74958,1.25265,0.50769,0.98462,1.5041,0.000834153,0.000834153,0.00283415
4,11.6393,1.08491,0.52308,0.99231,1.1207,0.000790876,0.000790876,0.000790876
5,13.8204,0.97667,0.51538,0.99231,1.30664,0.000730576,0.000730576,0.000730576
6,16.7676,0.89726,0.57692,0.99231,1.05894,0.000670275,0.000670275,0.000670275
7,19.1114,0.7799,0.57692,0.99231,1.26846,0.000609975,0.000609975,0.000609975
8,21.1348,0.77672,0.56154,0.99231,1.61816,0.000549675,0.000549675,0.000549675
9,22.995,0.72259,0.53077,0.99231,1.08242,0.000489374,0.000489374,0.000489374
10,25.131,0.70545,0.55385,0.99231,1.35039,0.000429074,0.000429074,0.000429074
11,27.5104,0.66103,0.57692,0.99231,1.09404,0.000368773,0.000368773,0.000368773
12,29.4552,0.68171,0.57692,0.99231,1.04131,0.000308473,0.000308473,0.000308473
13,31.3029,0.63171,0.56154,0.99231,1.11768,0.000248173,0.000248173,0.000248173
14,33.1655,0.59317,0.56154,0.99231,1.1002,0.000187872,0.000187872,0.000187872
15,35.3162,0.60027,0.55385,0.99231,1.15205,0.000127572,0.000127572,0.000127572
