epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.44068,0.68236,0.59231,1,0.6498,7.47068e-05,7.47068e-05,0.0680747
2,6.40267,0.64166,0.63846,1,0.56958,0.000143242,0.000143242,0.0351432
3,8.83493,0.56968,0.65385,1,0.577,0.00020314,0.00020314,0.00220314
4,10.9696,0.52581,0.65385,1,0.51548,0.000194199,0.000194199,0.000194199
5,13.0188,0.50272,0.65385,1,0.53618,0.000181113,0.000181113,0.000181113
6,16.6228,0.49268,0.67692,1,0.52495,0.000168027,0.000168027,0.000168027
7,18.6955,0.46215,0.68462,1,0.56851,0.00015494,0.00015494,0.00015494
8,20.7007,0.46241,0.73077,1,0.55698,0.000141854,0.000141854,0.000141854
9,22.8762,0.44099,0.73077,1,0.59209,0.000128767,0.000128767,0.000128767
10,25.0928,0.41239,0.68462,1,0.83262,0.000115681,0.000115681,0.000115681
11,27.5225,0.43055,0.73846,1,0.5001,0.000102595,0.000102595,0.000102595
12,29.7146,0.40062,0.73077,1,0.5499,8.95083e-05,8.95083e-05,8.95083e-05
13,31.8593,0.40024,0.71538,1,0.54204,7.64219e-05,7.64219e-05,7.64219e-05
14,33.9592,0.39323,0.73846,1,0.60332,6.33355e-05,6.33355e-05,6.33355e-05
15,36.2207,0.38668,0.73846,1,0.50259,5.02491e-05,5.02491e-05,5.02491e-05
