epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.4681,1.71806,0.3876,0.94574,1.45625,3.5885e-06,3.5885e-06,0.0680036
2,9.71611,1.4877,0.44186,0.97674,1.33887,6.85535e-06,6.85535e-06,0.0350069
3,12.7968,1.41366,0.42636,0.97674,1.65332,9.68171e-06,9.68171e-06,0.00200968
4,15.8104,1.39339,0.4186,0.96899,1.1228,9.21191e-06,9.21191e-06,9.21191e-06
5,20.9355,1.38035,0.45736,0.96899,1.25801,8.54452e-06,8.54452e-06,8.54452e-06
6,25.412,1.41131,0.44961,0.97674,1.29121,7.87713e-06,7.87713e-06,7.87713e-06
7,28.4204,1.35162,0.45736,0.96899,1.49277,7.20974e-06,7.20974e-06,7.20974e-06
8,31.3006,1.36329,0.47287,0.96899,1.24063,6.54235e-06,6.54235e-06,6.54235e-06
9,34.3277,1.3598,0.48062,0.97674,1.13467,5.87497e-06,5.87497e-06,5.87497e-06
10,37.3261,1.35971,0.49612,0.96899,1.26074,5.20758e-06,5.20758e-06,5.20758e-06
11,40.5466,1.33117,0.48062,0.97674,1.34687,4.54019e-06,4.54019e-06,4.54019e-06
12,43.7523,1.32287,0.48062,0.97674,1.37012,3.8728e-06,3.8728e-06,3.8728e-06
13,46.7913,1.31437,0.48837,0.96899,1.37539,3.20541e-06,3.20541e-06,3.20541e-06
14,49.9337,1.30397,0.47287,0.97674,1.34766,2.53802e-06,2.53802e-06,2.53802e-06
15,55.3116,1.30008,0.47287,0.97674,1.21895,1.87063e-06,1.87063e-06,1.87063e-06
