epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.23273,1.74717,0.38462,0.93846,1.61563,2.5185e-06,2.5185e-06,0.0757601
2,9.07461,1.47509,0.46154,0.97692,1.51621,4.83091e-06,4.83091e-06,0.0507624
3,12.7432,1.3447,0.48462,0.98462,1.41699,6.85415e-06,6.85415e-06,0.0257644
4,16.702,1.22935,0.49231,0.98462,1.26523,8.5882e-06,8.5882e-06,0.000766164
5,24.8095,1.23897,0.49231,0.98462,1.36211,8.07541e-06,8.07541e-06,8.07541e-06
6,28.773,1.20957,0.48462,0.98462,1.17383,7.49705e-06,7.49705e-06,7.49705e-06
7,32.1402,1.19905,0.51538,0.98462,1.17676,6.9187e-06,6.9187e-06,6.9187e-06
8,36.1259,1.18984,0.49231,0.98462,1.26172,6.34034e-06,6.34034e-06,6.34034e-06
9,39.5817,1.17965,0.5,0.98462,1.12344,5.76199e-06,5.76199e-06,5.76199e-06
10,43.038,1.1714,0.51538,0.98462,1.28555,5.18363e-06,5.18363e-06,5.18363e-06
11,46.1912,1.15416,0.49231,0.99231,1.12227,4.60528e-06,4.60528e-06,4.60528e-06
12,50.0423,1.16262,0.48462,0.99231,1.121,4.02693e-06,4.02693e-06,4.02693e-06
13,55.4187,1.15337,0.48462,0.99231,1.2168,3.44857e-06,3.44857e-06,3.44857e-06
14,58.591,1.10982,0.47692,0.99231,1.31523,2.87022e-06,2.87022e-06,2.87022e-06
15,62.5158,1.13888,0.48462,0.99231,1.14492,2.29186e-06,2.29186e-06,2.29186e-06
