epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.83146,0.7647,0.5969,1,0.61592,0.000154657,0.000154657,0.0681547
2,6.11646,0.61881,0.68217,1,0.51116,0.000294909,0.000294909,0.0352949
3,8.32528,0.58259,0.69767,1,0.54014,0.000415629,0.000415629,0.00241563
4,10.4356,0.50048,0.68217,1,0.47773,0.000394515,0.000394515,0.000394515
5,12.3998,0.47724,0.69767,1,0.49385,0.00036492,0.00036492,0.00036492
6,15.8551,0.45357,0.70543,1,0.46179,0.000335324,0.000335324,0.000335324
7,18.0638,0.42965,0.70543,1,0.73062,0.000305729,0.000305729,0.000305729
8,20.4942,0.42336,0.71318,1,0.67456,0.000276133,0.000276133,0.000276133
9,22.7669,0.39452,0.70543,1,0.53569,0.000246537,0.000246537,0.000246537
10,25.0711,0.40897,0.72868,1,0.46257,0.000216942,0.000216942,0.000216942
11,26.8364,0.38781,0.68992,1,0.49336,0.000187346,0.000187346,0.000187346
12,29.2814,0.39409,0.68992,1,0.49922,0.000157751,0.000157751,0.000157751
13,31.4823,0.37155,0.66667,1,0.48545,0.000128155,0.000128155,0.000128155
14,33.6491,0.3518,0.66667,1,0.45659,9.85594e-05,9.85594e-05,9.85594e-05
15,35.7341,0.35097,0.68992,1,0.60498,6.89638e-05,6.89638e-05,6.89638e-05
