epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.42973,1.82728,0.22308,0.89231,1.82148,7.12745e-05,7.12745e-05,0.0758289
2,9.81577,1.79321,0.23077,0.91538,1.85273,0.000137029,0.000137029,0.0508946
3,12.68,1.76797,0.28462,0.92308,1.7793,0.000194916,0.000194916,0.0259525
4,15.5531,1.71876,0.33846,0.92308,1.74473,0.000244936,0.000244936,0.00100251
5,19.8354,1.69081,0.34615,0.93077,1.71855,0.000231072,0.000231072,0.000231072
6,26.1108,1.64882,0.35385,0.93077,1.61348,0.000215338,0.000215338,0.000215338
7,29.2573,1.62211,0.36154,0.93077,1.59609,0.000199604,0.000199604,0.000199604
8,32.1915,1.61483,0.4,0.93077,1.59473,0.000183871,0.000183871,0.000183871
9,35.4331,1.59161,0.4,0.93077,1.55273,0.000168137,0.000168137,0.000168137
10,38.8302,1.55857,0.4,0.93077,1.55566,0.000152403,0.000152403,0.000152403
11,43.1518,1.5436,0.40769,0.93077,1.48105,0.000136669,0.000136669,0.000136669
12,47.1014,1.522,0.43077,0.93077,1.58164,0.000120935,0.000120935,0.000120935
13,50.5152,1.53152,0.42308,0.93077,1.47266,0.000105201,0.000105201,0.000105201
14,53.3833,1.51867,0.42308,0.93846,1.5916,8.94676e-05,8.94676e-05,8.94676e-05
15,56.154,1.51174,0.43077,0.93077,1.54277,7.37337e-05,7.37337e-05,7.37337e-05
