epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.77423,1.83337,0.33846,0.94615,1.63203,0.00161762,0.00161762,0.0822237
2,11.1783,1.65722,0.40769,0.97692,1.4998,0.00310276,0.00310276,0.0637088
3,14.4565,1.43795,0.4,0.99231,1.3625,0.00440207,0.00440207,0.0450081
4,17.5236,1.29644,0.46923,1,1.37852,0.00551554,0.00551554,0.0261216
5,20.7824,1.14925,0.46923,0.99231,1.43145,0.00644317,0.00644317,0.00704923
6,26.0699,1.03467,0.50769,0.98462,1.13437,0.00601786,0.00601786,0.00601786
7,29.1498,0.9218,0.51538,0.99231,1.51289,0.00555327,0.00555327,0.00555327
8,32.1944,0.85419,0.56154,0.98462,1.12109,0.00508868,0.00508868,0.00508868
9,35.2192,0.87412,0.47692,0.98462,1.24141,0.00462408,0.00462408,0.00462408
10,38.4102,0.77205,0.51538,0.98462,1.20645,0.00415949,0.00415949,0.00415949
11,43.3572,0.77182,0.56923,0.98462,1.0228,0.00369489,0.00369489,0.00369489
12,47.1303,0.62911,0.56154,0.98462,1.11006,0.0032303,0.0032303,0.0032303
13,50.1658,0.64441,0.53846,0.98462,1.10781,0.00276571,0.00276571,0.00276571
14,52.9881,0.55324,0.53846,0.99231,1.31367,0.00230111,0.00230111,0.00230111
15,56.0208,0.62757,0.54615,0.98462,1.21035,0.00183652,0.00183652,0.00183652
