epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,9.63095,1.73212,0.33846,0.96154,1.63359,2.62417e-05,2.62417e-05,0.0680262
2,12.6696,1.41989,0.48462,0.99231,1.45781,4.98513e-05,4.98513e-05,0.0350499
3,16.1058,1.29109,0.52308,1,1.12471,6.99557e-05,6.99557e-05,0.00206996
4,19.5675,1.17239,0.49231,1,1.2582,6.60725e-05,6.60725e-05,6.60725e-05
5,23.5843,1.13293,0.50769,1,1.11914,6.07616e-05,6.07616e-05,6.07616e-05
6,29.5285,1.03664,0.54615,1,1.02656,5.54507e-05,5.54507e-05,5.54507e-05
7,35.6297,1.03543,0.6,1,0.94336,5.01399e-05,5.01399e-05,5.01399e-05
8,39.7283,0.96938,0.58462,1,1.02646,4.4829e-05,4.4829e-05,4.4829e-05
9,43.1993,0.96571,0.58462,1,1.05977,3.95181e-05,3.95181e-05,3.95181e-05
10,47.8984,0.91012,0.56923,1,1.06387,3.42072e-05,3.42072e-05,3.42072e-05
11,51.1811,0.85608,0.56923,1,0.98135,2.88963e-05,2.88963e-05,2.88963e-05
12,57.2716,0.83917,0.59231,1,0.88892,2.35854e-05,2.35854e-05,2.35854e-05
13,63.3511,0.82191,0.55385,1,0.95654,1.82745e-05,1.82745e-05,1.82745e-05
14,67.9685,0.77624,0.55385,1,1.08184,1.29637e-05,1.29637e-05,1.29637e-05
15,71.28,0.81308,0.56923,1,1.06836,7.65277e-06,7.65277e-06,7.65277e-06
