epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.73007,0.75362,0.6,1,0.7002,0.000139727,0.000139727,0.0681397
2,5.36413,0.67876,0.72308,1,0.65757,0.000265753,0.000265753,0.0352658
3,7.60104,0.61131,0.73846,1,0.58618,0.000373434,0.000373434,0.00237343
4,9.4827,0.56102,0.74615,1,0.46055,0.000353258,0.000353258,0.000353258
5,12.5122,0.51117,0.74615,1,0.5002,0.000325462,0.000325462,0.000325462
6,15.6291,0.50834,0.78462,1,0.42485,0.000297666,0.000297666,0.000297666
7,18.0342,0.51,0.78462,1,0.57705,0.000269869,0.000269869,0.000269869
8,20.1566,0.49301,0.79231,1,0.62153,0.000242073,0.000242073,0.000242073
9,22.2905,0.44036,0.78462,1,0.53081,0.000214277,0.000214277,0.000214277
10,24.4322,0.45586,0.79231,1,0.42832,0.00018648,0.00018648,0.00018648
11,26.4597,0.47423,0.78462,1,0.39365,0.000158684,0.000158684,0.000158684
12,28.9303,0.43565,0.78462,1,0.425,0.000130888,0.000130888,0.000130888
13,31.0215,0.45368,0.78462,1,0.37567,0.000103092,0.000103092,0.000103092
14,33.2321,0.40982,0.78462,1,0.46636,7.52952e-05,7.52952e-05,7.52952e-05
15,35.6926,0.41146,0.78462,1,0.45015,4.74989e-05,4.74989e-05,4.74989e-05
