epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.52232,0.65015,0.70769,1,0.60381,7.03682e-06,7.03682e-06,0.0806131
2,6.6756,0.56218,0.7,1,0.52397,1.35118e-05,1.35118e-05,0.0606196
3,8.81372,0.54562,0.70769,1,0.51023,1.91929e-05,1.91929e-05,0.0406253
4,10.9451,0.4835,0.76923,1,0.47446,2.40802e-05,2.40802e-05,0.0206301
5,13.2544,0.40872,0.77692,1,0.48687,2.81738e-05,2.81738e-05,0.000634234
6,16.1504,0.39001,0.75385,1,0.41431,2.63611e-05,2.63611e-05,2.63611e-05
7,18.2849,0.38469,0.75385,1,0.50757,2.43766e-05,2.43766e-05,2.43766e-05
8,20.5477,0.37676,0.78462,1,0.65718,2.23921e-05,2.23921e-05,2.23921e-05
9,22.8244,0.37897,0.76154,1,0.50146,2.04076e-05,2.04076e-05,2.04076e-05
10,25.0506,0.32405,0.73846,1,0.4856,1.84231e-05,1.84231e-05,1.84231e-05
11,27.2562,0.36183,0.76154,1,0.36475,1.64385e-05,1.64385e-05,1.64385e-05
12,32.5282,0.33586,0.76154,1,0.39604,1.4454e-05,1.4454e-05,1.4454e-05
13,34.702,0.33088,0.77692,1,0.36718,1.24695e-05,1.24695e-05,1.24695e-05
14,36.8189,0.28402,0.78462,1,0.4,1.0485e-05,1.0485e-05,1.0485e-05
15,38.9989,0.30442,0.78462,1,0.37715,8.50053e-06,8.50053e-06,8.50053e-06
