epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,10.2128,1.76402,0.36923,0.96923,1.60273,2.62417e-05,2.62417e-05,0.0680262
2,13.2424,1.4535,0.41538,0.96923,1.40957,4.98513e-05,4.98513e-05,0.0350499
3,17.3129,1.30134,0.46923,0.97692,1.46406,6.99557e-05,6.99557e-05,0.00206996
4,20.6421,1.22549,0.48462,0.98462,1.33887,6.60725e-05,6.60725e-05,6.60725e-05
5,23.4865,1.16892,0.5,0.98462,1.25469,6.07616e-05,6.07616e-05,6.07616e-05
6,30.8622,1.07118,0.50769,0.99231,1.27656,5.54507e-05,5.54507e-05,5.54507e-05
7,34.6645,1.01978,0.52308,0.99231,1.41406,5.01399e-05,5.01399e-05,5.01399e-05
8,40.239,0.97156,0.52308,0.98462,1.09043,4.4829e-05,4.4829e-05,4.4829e-05
9,44.0779,0.94424,0.54615,0.98462,1.15859,3.95181e-05,3.95181e-05,3.95181e-05
10,48.1451,0.87422,0.55385,0.98462,1.30098,3.42072e-05,3.42072e-05,3.42072e-05
11,51.4539,0.88282,0.54615,0.99231,1.11709,2.88963e-05,2.88963e-05,2.88963e-05
12,56.5004,0.84912,0.53846,0.99231,1.0918,2.35854e-05,2.35854e-05,2.35854e-05
13,59.2629,0.79184,0.53077,0.99231,1.08867,1.82745e-05,1.82745e-05,1.82745e-05
14,63.0458,0.77195,0.53846,0.99231,1.23594,1.29637e-05,1.29637e-05,1.29637e-05
15,67.6899,0.81075,0.53077,0.99231,1.14893,7.65277e-06,7.65277e-06,7.65277e-06
