epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.25064,0.6932,0.64615,1,0.61064,1.80832e-05,1.80832e-05,0.0806241
2,6.48214,0.61297,0.68462,1,0.57441,3.45486e-05,3.45486e-05,0.0606406
3,8.63822,0.56933,0.71538,1,0.53296,4.87975e-05,4.87975e-05,0.0406549
4,10.8485,0.49291,0.7,1,0.51875,6.08299e-05,6.08299e-05,0.0206669
5,12.9121,0.46367,0.68462,1,0.54536,7.06458e-05,7.06458e-05,0.000676706
6,19.3121,0.41533,0.67692,1,0.56035,6.55353e-05,6.55353e-05,6.55353e-05
7,21.5732,0.38563,0.68462,1,0.71299,5.99941e-05,5.99941e-05,5.99941e-05
8,23.6944,0.36198,0.69231,1,0.59844,5.44529e-05,5.44529e-05,5.44529e-05
9,25.7469,0.35709,0.7,1,0.53179,4.89117e-05,4.89117e-05,4.89117e-05
10,27.8722,0.28326,0.7,1,0.50715,4.33705e-05,4.33705e-05,4.33705e-05
11,30.0218,0.29179,0.70769,1,0.55244,3.78293e-05,3.78293e-05,3.78293e-05
12,32.3663,0.24967,0.70769,1,0.82241,3.22881e-05,3.22881e-05,3.22881e-05
13,34.6087,0.26024,0.71538,1,0.53887,2.67469e-05,2.67469e-05,2.67469e-05
14,36.9091,0.24549,0.71538,1,0.55864,2.12057e-05,2.12057e-05,2.12057e-05
15,39.0364,0.25701,0.72308,1,0.90215,1.56645e-05,1.56645e-05,1.56645e-05
