epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.56935,1.70913,0.36154,0.96154,1.61348,6.3239e-05,6.3239e-05,0.0680632
2,6.73199,1.35679,0.43846,0.98462,1.45801,0.00012045,0.00012045,0.0351205
3,8.77837,1.10389,0.46154,0.99231,1.28496,0.000169534,0.000169534,0.00216953
4,10.8856,0.91216,0.52308,0.99231,1.11885,0.00016068,0.00016068,0.00016068
5,12.9724,0.8172,0.56154,0.99231,1.09619,0.000148366,0.000148366,0.000148366
6,15.843,0.62639,0.59231,0.99231,1.29844,0.000136052,0.000136052,0.000136052
7,18.0069,0.56895,0.62308,0.99231,0.96885,0.000123738,0.000123738,0.000123738
8,20.338,0.53629,0.59231,0.99231,1.55986,0.000111424,0.000111424,0.000111424
9,22.511,0.44332,0.56923,0.99231,1.12734,9.91096e-05,9.91096e-05,9.91096e-05
10,24.6954,0.37921,0.6,0.99231,1.30283,8.67956e-05,8.67956e-05,8.67956e-05
11,29.7577,0.39581,0.60769,0.98462,1.33887,7.44815e-05,7.44815e-05,7.44815e-05
12,31.9315,0.34608,0.6,0.98462,1.6375,6.21675e-05,6.21675e-05,6.21675e-05
13,34.0653,0.3047,0.6,0.98462,1.36543,4.98534e-05,4.98534e-05,4.98534e-05
14,36.3188,0.25254,0.58462,0.98462,1.14277,3.75394e-05,3.75394e-05,3.75394e-05
15,38.469,0.28527,0.61538,0.98462,1.49053,2.52254e-05,2.52254e-05,2.52254e-05
