epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.9134,1.7478,0.33077,0.96154,1.63887,0.000237162,0.000237162,0.0682372
2,7.88028,1.36907,0.50769,1,1.4541,0.000451959,0.000451959,0.035452
3,10.7485,1.2364,0.43846,0.98462,1.21045,0.000636523,0.000636523,0.00263652
4,13.5929,1.10226,0.50769,0.96154,1.17744,0.000603705,0.000603705,0.000603705
5,18.4974,1.06142,0.5,0.99231,1.57012,0.000557897,0.000557897,0.000557897
6,22.4598,0.89994,0.53077,1,1.17354,0.000512089,0.000512089,0.000512089
7,25.3266,0.75885,0.50769,0.97692,1.67402,0.000466281,0.000466281,0.000466281
8,28.2319,0.71536,0.47692,0.99231,1.61309,0.000420472,0.000420472,0.000420472
9,31.9034,0.63082,0.5,1,1.76172,0.000374664,0.000374664,0.000374664
10,34.7214,0.54545,0.5,1,1.6873,0.000328856,0.000328856,0.000328856
11,37.616,0.52176,0.53077,1,1.20757,0.000283048,0.000283048,0.000283048
12,40.5404,0.47481,0.5,0.99231,1.42285,0.00023724,0.00023724,0.00023724
13,43.7166,0.35133,0.50769,1,1.71211,0.000191431,0.000191431,0.000191431
14,47.2242,0.31019,0.53077,1,1.70195,0.000145623,0.000145623,0.000145623
15,50.0944,0.34173,0.50769,1,1.38965,9.98148e-05,9.98148e-05,9.98148e-05
