epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.06474,0.75192,0.54615,1,0.71104,0.000154657,0.000154657,0.0681547
2,6.14737,0.66427,0.70769,1,0.52666,0.000294909,0.000294909,0.0352949
3,8.15677,0.58167,0.70769,1,0.5811,0.000415629,0.000415629,0.00241563
4,10.418,0.52748,0.72308,1,0.46436,0.000394515,0.000394515,0.000394515
5,12.3209,0.4966,0.73077,1,0.52676,0.00036492,0.00036492,0.00036492
6,15.4626,0.48906,0.75385,1,0.48428,0.000335324,0.000335324,0.000335324
7,17.5049,0.46163,0.73846,1,0.47358,0.000305729,0.000305729,0.000305729
8,19.7784,0.44989,0.76154,1,0.44321,0.000276133,0.000276133,0.000276133
9,21.9317,0.39716,0.76154,1,0.44551,0.000246537,0.000246537,0.000246537
10,23.9624,0.4018,0.75385,1,0.4239,0.000216942,0.000216942,0.000216942
11,26.1989,0.42396,0.76923,1,0.55068,0.000187346,0.000187346,0.000187346
12,28.3163,0.38903,0.75385,1,0.46255,0.000157751,0.000157751,0.000157751
13,30.6792,0.39282,0.76923,1,0.47925,0.000128155,0.000128155,0.000128155
14,32.4075,0.38058,0.76154,1,0.44336,9.85594e-05,9.85594e-05,9.85594e-05
15,34.4331,0.36338,0.76154,1,0.42998,6.89638e-05,6.89638e-05,6.89638e-05
