epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.4241,1.65696,0.44186,0.97674,1.2584,6.3239e-05,6.3239e-05,0.0680632
2,6.52005,1.3517,0.51163,0.99225,1.08418,0.00012045,0.00012045,0.0351205
3,8.61518,1.12055,0.55814,1,1.27148,0.000169534,0.000169534,0.00216953
4,10.6613,0.98918,0.65116,1,0.85737,0.00016068,0.00016068,0.00016068
5,12.6518,0.81946,0.66667,1,1.02168,0.000148366,0.000148366,0.000148366
6,18.8148,0.73403,0.66667,1,0.72782,0.000136052,0.000136052,0.000136052
7,20.9619,0.66378,0.63566,1,0.75047,0.000123738,0.000123738,0.000123738
8,23.1393,0.56487,0.68217,1,0.76628,0.000111424,0.000111424,0.000111424
9,25.2664,0.49898,0.64341,1,0.95879,9.91096e-05,9.91096e-05,9.91096e-05
10,27.2906,0.46999,0.68992,1,0.94072,8.67956e-05,8.67956e-05,8.67956e-05
11,29.385,0.47121,0.65891,1,1.34443,7.44815e-05,7.44815e-05,7.44815e-05
12,31.7836,0.41134,0.68217,1,0.78765,6.21675e-05,6.21675e-05,6.21675e-05
13,33.8336,0.34267,0.68992,1,0.8291,4.98534e-05,4.98534e-05,4.98534e-05
14,35.9652,0.34604,0.68217,1,0.93574,3.75394e-05,3.75394e-05,3.75394e-05
15,38.0845,0.31855,0.67442,1,0.75845,2.52254e-05,2.52254e-05,2.52254e-05
