epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.40424,1.77881,0.37209,0.96899,1.56758,0.00307003,0.00307003,0.07107
2,9.15565,1.55204,0.51938,1,1.22402,0.00587395,0.00587395,0.040874
3,12.0812,1.30156,0.49612,0.99225,1.6083,0.00831025,0.00831025,0.0103103
4,14.9755,1.17184,0.58915,1,0.90237,0.00792284,0.00792284,0.00792284
5,17.85,1.05689,0.55814,1,1.11699,0.00736584,0.00736584,0.00736584
6,24.8827,0.93786,0.62791,0.99225,1.0958,0.00680884,0.00680884,0.00680884
7,27.7865,0.82962,0.55814,1,1.16523,0.00625183,0.00625183,0.00625183
8,30.7322,0.77512,0.60465,1,0.84821,0.00569483,0.00569483,0.00569483
9,34.155,0.76612,0.60465,0.99225,0.83252,0.00513782,0.00513782,0.00513782
10,37.0807,0.66043,0.65891,0.99225,1.26895,0.00458082,0.00458082,0.00458082
11,40.1874,0.64539,0.62016,0.99225,1.14746,0.00402382,0.00402382,0.00402382
12,43.2392,0.65841,0.67442,1,1.07578,0.00346681,0.00346681,0.00346681
13,46.4399,0.58302,0.5814,1,1.00664,0.00290981,0.00290981,0.00290981
14,49.6105,0.53832,0.62791,0.99225,0.87158,0.0023528,0.0023528,0.0023528
15,52.5565,0.53276,0.64341,0.99225,0.80383,0.0017958,0.0017958,0.0017958
