epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,10.7599,1.71559,0.30769,0.93077,1.67637,0.000237182,0.000237182,0.0759948
2,14.3453,1.3302,0.45385,0.99231,1.39062,0.000450009,0.000450009,0.0512076
3,18.0115,1.2354,0.51538,0.98462,1.34219,0.000630582,0.000630582,0.0263882
4,21.2644,1.12706,0.46154,1,1.22461,0.000778899,0.000778899,0.00153647
5,25.9842,1.08767,0.50769,0.96154,1.41836,0.000720335,0.000720335,0.000720335
6,31.9428,1.03458,0.52308,0.99231,1.26914,0.000655825,0.000655825,0.000655825
7,39.0027,0.9561,0.44615,0.97692,1.73496,0.000591315,0.000591315,0.000591315
8,42.8008,0.81677,0.54615,0.99231,1.59971,0.000526805,0.000526805,0.000526805
9,47.2763,0.76021,0.47692,1,1.13815,0.000462295,0.000462295,0.000462295
10,52.0821,0.66033,0.53077,0.98462,1.61328,0.000397785,0.000397785,0.000397785
11,56.117,0.5472,0.48462,0.96154,1.28568,0.000333275,0.000333275,0.000333275
12,60.6044,0.51735,0.54615,1,1.29043,0.000268765,0.000268765,0.000268765
13,65.2948,0.41034,0.57692,0.98462,1.39609,0.000204255,0.000204255,0.000204255
14,70.3554,0.33681,0.57692,0.96154,1.53691,0.000139745,0.000139745,0.000139745
15,76.6482,0.38384,0.58462,0.96923,1.26641,7.52347e-05,7.52347e-05,7.52347e-05
