epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.7969,1.68004,0.46923,0.94615,1.35332,0.000198999,0.000198999,0.068199
2,10.5453,1.24333,0.53077,0.99231,1.34863,0.000382258,0.000382258,0.0353823
3,13.9499,1.11906,0.50769,0.98462,1.01384,0.000543221,0.000543221,0.00254322
4,17.7015,1.00247,0.53846,1,1.13433,0.000520525,0.000520525,0.000520525
5,21.9107,0.88622,0.53846,1,1.07773,0.000486743,0.000486743,0.000486743
6,29.0484,0.73777,0.62308,0.99231,1.03994,0.000452961,0.000452961,0.000452961
7,32.2956,0.6696,0.55385,0.99231,1.08967,0.00041918,0.00041918,0.00041918
8,37.314,0.57565,0.55385,0.99231,1.17676,0.000385398,0.000385398,0.000385398
9,40.5562,0.5213,0.53846,0.98462,1.70957,0.000351616,0.000351616,0.000351616
10,43.7671,0.42118,0.57692,0.97692,1.75312,0.000317834,0.000317834,0.000317834
11,47.3804,0.40715,0.58462,0.98462,1.25898,0.000284052,0.000284052,0.000284052
12,51.4582,0.37,0.6,0.97692,1.16804,0.00025027,0.00025027,0.00025027
13,54.5059,0.30564,0.6,0.98462,1.31616,0.000216489,0.000216489,0.000216489
14,60.3705,0.23322,0.54615,0.97692,1.52998,0.000182707,0.000182707,0.000182707
15,64.2793,0.26407,0.56923,0.98462,1.37637,0.000148925,0.000148925,0.000148925
