epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.66872,0.73035,0.54615,1,0.73604,7.43472e-06,7.43472e-06,0.0680074
2,5.68298,0.73416,0.50769,1,0.71299,1.41998e-05,1.41998e-05,0.0350142
3,7.85898,0.71246,0.54615,1,0.74395,2.0049e-05,2.0049e-05,0.00202005
4,10.0266,0.71786,0.55385,1,0.74404,1.90704e-05,1.90704e-05,1.90704e-05
5,12.5792,0.70412,0.54615,1,0.71523,1.76828e-05,1.76828e-05,1.76828e-05
6,15.7684,0.70248,0.55385,1,0.70879,1.62951e-05,1.62951e-05,1.62951e-05
7,18.2237,0.69739,0.56154,1,0.63857,1.49074e-05,1.49074e-05,1.49074e-05
8,20.3845,0.69913,0.55385,1,0.64785,1.35197e-05,1.35197e-05,1.35197e-05
9,22.5358,0.67348,0.55385,1,0.70205,1.2132e-05,1.2132e-05,1.2132e-05
10,24.5555,0.68453,0.56154,1,0.65732,1.07443e-05,1.07443e-05,1.07443e-05
11,26.6317,0.68915,0.55385,1,0.65693,9.35665e-06,9.35665e-06,9.35665e-06
12,29.0411,0.68501,0.56154,1,0.75225,7.96897e-06,7.96897e-06,7.96897e-06
13,31.1287,0.68839,0.57692,1,0.69004,6.58128e-06,6.58128e-06,6.58128e-06
14,33.4462,0.67899,0.56923,1,0.66514,5.1936e-06,5.1936e-06,5.1936e-06
15,35.715,0.69191,0.54615,1,0.68506,3.80591e-06,3.80591e-06,3.80591e-06
