epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.28505,1.74634,0.34615,0.95385,1.42402,7.03682e-06,7.03682e-06,0.0806131
2,8.48329,1.41559,0.43077,0.97692,1.25547,1.35118e-05,1.35118e-05,0.0606196
3,12.8205,1.27276,0.48462,0.98462,1.46816,1.91929e-05,1.91929e-05,0.0406253
4,18.6058,1.14867,0.46923,0.98462,1.34141,2.40802e-05,2.40802e-05,0.0206301
5,21.6319,1.09831,0.49231,0.99231,1.18008,2.81738e-05,2.81738e-05,0.000634234
6,26.9824,0.9999,0.47692,0.99231,1.13516,2.63611e-05,2.63611e-05,2.63611e-05
7,30.5495,0.97743,0.49231,0.99231,1.40918,2.43766e-05,2.43766e-05,2.43766e-05
8,35.0992,0.96803,0.50769,0.99231,1.11328,2.23921e-05,2.23921e-05,2.23921e-05
9,37.754,0.94478,0.53077,1,1.16133,2.04076e-05,2.04076e-05,2.04076e-05
10,41.2375,0.93207,0.53077,0.99231,1.27793,1.84231e-05,1.84231e-05,1.84231e-05
11,44.0646,0.93572,0.54615,0.98462,1.18359,1.64385e-05,1.64385e-05,1.64385e-05
12,48.1624,0.86517,0.52308,0.98462,1.07842,1.4454e-05,1.4454e-05,1.4454e-05
13,54.0676,0.84971,0.51538,0.99231,1.07637,1.24695e-05,1.24695e-05,1.24695e-05
14,57.701,0.83745,0.52308,0.99231,1.13828,1.0485e-05,1.0485e-05,1.0485e-05
15,61.7948,0.85284,0.53846,0.99231,1.11816,8.50053e-06,8.50053e-06,8.50053e-06
