epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.94956,1.83022,0.2,0.89231,1.82129,2.28914e-05,2.28914e-05,0.0680229
2,7.86856,1.80428,0.17692,0.9,1.88594,4.34509e-05,4.34509e-05,0.0350435
3,10.6998,1.79024,0.23846,0.91538,1.8168,6.09164e-05,6.09164e-05,0.00206092
4,13.4821,1.7608,0.25385,0.92308,1.79785,5.74717e-05,5.74717e-05,5.74717e-05
5,18.7325,1.74931,0.27692,0.92308,1.79062,5.27838e-05,5.27838e-05,5.27838e-05
6,22.5909,1.72945,0.28462,0.92308,1.69492,4.80959e-05,4.80959e-05,4.80959e-05
7,25.5541,1.71519,0.30769,0.92308,1.71543,4.3408e-05,4.3408e-05,4.3408e-05
8,28.4103,1.72215,0.29231,0.92308,1.68496,3.87201e-05,3.87201e-05,3.87201e-05
9,31.2634,1.70557,0.3,0.92308,1.6998,3.40321e-05,3.40321e-05,3.40321e-05
10,34.0507,1.68553,0.3,0.92308,1.66172,2.93442e-05,2.93442e-05,2.93442e-05
11,37.0307,1.68375,0.28462,0.93077,1.61895,2.46563e-05,2.46563e-05,2.46563e-05
12,40.2292,1.6583,0.28462,0.92308,1.71328,1.99684e-05,1.99684e-05,1.99684e-05
13,43.0395,1.67927,0.29231,0.93077,1.60605,1.52805e-05,1.52805e-05,1.52805e-05
14,46.3856,1.67936,0.29231,0.93077,1.74863,1.05925e-05,1.05925e-05,1.05925e-05
15,49.1781,1.66953,0.33846,0.93077,1.70254,5.90463e-06,5.90463e-06,5.90463e-06
