epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.2785,0.64156,0.66923,1,0.58784,0.000111649,0.000111649,0.0681116
2,6.41927,0.49922,0.74615,1,0.5376,0.00021352,0.00021352,0.0352135
3,8.54317,0.40232,0.69231,1,0.72549,0.000301921,0.000301921,0.00230192
4,10.679,0.35587,0.69231,1,0.55942,0.000287674,0.000287674,0.000287674
5,12.7768,0.2851,0.73846,1,0.75713,0.000267264,0.000267264,0.000267264
6,15.8115,0.21346,0.71538,1,0.63398,0.000246855,0.000246855,0.000246855
7,18.2289,0.19217,0.73077,1,0.73135,0.000226446,0.000226446,0.000226446
8,20.5094,0.17762,0.65385,1,0.74882,0.000206036,0.000206036,0.000206036
9,22.6744,0.15334,0.72308,1,0.92588,0.000185627,0.000185627,0.000185627
10,24.8109,0.09699,0.74615,1,0.65073,0.000165217,0.000165217,0.000165217
11,26.8945,0.13154,0.75385,1,0.8146,0.000144808,0.000144808,0.000144808
12,29.109,0.09569,0.71538,1,1.34336,0.000124399,0.000124399,0.000124399
13,33.9179,0.08903,0.73846,1,0.78403,0.000103989,0.000103989,0.000103989
14,36.0479,0.08072,0.73077,1,0.71594,8.35798e-05,8.35798e-05,8.35798e-05
15,38.2618,0.08125,0.73077,1,1.42119,6.31704e-05,6.31704e-05,6.31704e-05
