epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.71822,1.71477,0.38462,0.97692,1.37754,4.25373e-05,4.25373e-05,0.0680425
2,8.86604,1.35516,0.45385,0.97692,1.44824,8.17418e-05,8.17418e-05,0.0350817
3,11.5283,1.18836,0.45385,1,1.29004,0.000116212,0.000116212,0.00211621
4,14.6001,1.07158,0.52308,1,1.15908,0.000111412,0.000111412,0.000111412
5,17.9305,0.99973,0.51538,1,1.171,0.000104239,0.000104239,0.000104239
6,21.7626,0.90407,0.53846,1,0.9707,9.70665e-05,9.70665e-05,9.70665e-05
7,25.8681,0.84484,0.53846,1,0.91484,8.98939e-05,8.98939e-05,8.98939e-05
8,29.3444,0.7399,0.55385,1,1.04639,8.27214e-05,8.27214e-05,8.27214e-05
9,35.0853,0.74344,0.54615,1,1.13896,7.55488e-05,7.55488e-05,7.55488e-05
10,38.6874,0.67688,0.56154,0.99231,1.07393,6.83763e-05,6.83763e-05,6.83763e-05
11,41.9545,0.62428,0.53846,0.99231,1.02715,6.12038e-05,6.12038e-05,6.12038e-05
12,46.3062,0.58829,0.56923,0.99231,0.9189,5.40312e-05,5.40312e-05,5.40312e-05
13,50.2122,0.57186,0.55385,0.99231,0.87808,4.68587e-05,4.68587e-05,4.68587e-05
14,53.5881,0.48562,0.55385,0.99231,1.31904,3.96861e-05,3.96861e-05,3.96861e-05
15,57.0513,0.5136,0.56154,0.99231,1.12617,3.25136e-05,3.25136e-05,3.25136e-05
