epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.26877,0.68232,0.63846,1,0.675,4.25373e-05,4.25373e-05,0.0680425
2,6.35024,0.571,0.73077,1,0.48188,8.17418e-05,8.17418e-05,0.0350817
3,8.32237,0.50268,0.71538,1,0.56431,0.000116212,0.000116212,0.00211621
4,10.4062,0.43797,0.73846,1,0.47256,0.000111412,0.000111412,0.000111412
5,12.3942,0.36068,0.77692,1,0.46653,0.000104239,0.000104239,0.000104239
6,15.353,0.34634,0.79231,1,0.45256,9.70665e-05,9.70665e-05,9.70665e-05
7,17.507,0.30001,0.75385,1,0.50972,8.98939e-05,8.98939e-05,8.98939e-05
8,22.3382,0.27951,0.75385,1,0.61514,8.27214e-05,8.27214e-05,8.27214e-05
9,24.5139,0.23307,0.76154,1,0.76758,7.55488e-05,7.55488e-05,7.55488e-05
10,26.6646,0.18478,0.76923,1,0.524,6.83763e-05,6.83763e-05,6.83763e-05
11,28.8044,0.21596,0.73846,1,0.54976,6.12038e-05,6.12038e-05,6.12038e-05
12,30.8068,0.1731,0.74615,1,0.79492,5.40312e-05,5.40312e-05,5.40312e-05
13,32.9804,0.16992,0.75385,1,0.63359,4.68587e-05,4.68587e-05,4.68587e-05
14,35.0095,0.13607,0.76154,1,0.56069,3.96861e-05,3.96861e-05,3.96861e-05
15,36.9791,0.16468,0.75385,1,0.63169,3.25136e-05,3.25136e-05,3.25136e-05
