epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.69069,1.85142,0.32308,0.95385,1.51055,0.000310969,0.000310969,0.068311
2,5.55669,1.51517,0.50769,0.97692,1.4207,0.00059246,0.00059246,0.0355925
3,7.4935,1.26265,0.53077,1,1.2168,0.000834153,0.000834153,0.00283415
4,9.52341,1.10065,0.57692,0.99231,1.21455,0.000790876,0.000790876,0.000790876
5,11.5327,0.99868,0.56154,0.98462,1.2584,0.000730576,0.000730576,0.000730576
6,14.3183,0.89573,0.59231,0.98462,0.97393,0.000670275,0.000670275,0.000670275
7,16.3571,0.84848,0.58462,0.98462,0.96006,0.000609975,0.000609975,0.000609975
8,18.2538,0.75859,0.6,0.99231,0.95762,0.000549675,0.000549675,0.000549675
9,20.2157,0.76992,0.6,0.98462,1.05527,0.000489374,0.000489374,0.000489374
10,22.5143,0.67898,0.61538,0.99231,1.39805,0.000429074,0.000429074,0.000429074
11,24.4075,0.68062,0.62308,0.98462,0.95449,0.000368773,0.000368773,0.000368773
12,29.1667,0.65293,0.60769,0.98462,1.01924,0.000308473,0.000308473,0.000308473
13,31.246,0.61624,0.59231,0.99231,0.94697,0.000248173,0.000248173,0.000248173
14,33.3785,0.58941,0.60769,0.99231,1.1917,0.000187872,0.000187872,0.000187872
15,35.2419,0.64719,0.62308,0.98462,0.98115,0.000127572,0.000127572,0.000127572
