epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.75244,0.70072,0.59231,1,0.6793,0.00091032,0.00091032,0.0689103
2,6.27132,0.72311,0.58462,1,1.09854,0.00174721,0.00174721,0.0367472
3,11.5297,0.69908,0.59231,1,1.34141,0.00248065,0.00248065,0.00448065
4,13.664,0.62278,0.67692,1,0.62537,0.00237454,0.00237454,0.00237454
5,15.7528,0.5847,0.69231,1,0.80215,0.0022178,0.0022178,0.0022178
6,18.6693,0.61681,0.66154,1,0.62061,0.00206106,0.00206106,0.00206106
7,20.8755,0.57565,0.8,1,0.43618,0.00190432,0.00190432,0.00190432
8,23.044,0.52572,0.73077,1,0.5417,0.00174758,0.00174758,0.00174758
9,25.1533,0.50792,0.73846,1,0.5374,0.00159084,0.00159084,0.00159084
10,27.2068,0.45493,0.76154,1,0.59375,0.00143411,0.00143411,0.00143411
11,29.2549,0.46619,0.76154,1,0.54336,0.00127737,0.00127737,0.00127737
12,31.3947,0.44346,0.76154,1,0.48027,0.00112063,0.00112063,0.00112063
13,33.463,0.41115,0.8,1,0.45791,0.00096389,0.00096389,0.00096389
14,35.5286,0.35078,0.76154,1,0.60361,0.000807152,0.000807152,0.000807152
15,37.6311,0.34684,0.73846,1,0.48934,0.000650413,0.000650413,0.000650413
