epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.98954,0.64131,0.63077,1,0.69141,1.76973e-05,1.76973e-05,0.0680177
2,8.02838,0.56118,0.67692,1,0.52915,3.37084e-05,3.37084e-05,0.0350337
3,11.0017,0.54105,0.71538,1,0.5269,4.74458e-05,4.74458e-05,0.00204745
4,13.9081,0.48599,0.71538,1,0.5522,4.49691e-05,4.49691e-05,4.49691e-05
5,16.7819,0.46106,0.73077,1,0.47933,4.15242e-05,4.15242e-05,4.15242e-05
6,21.4335,0.41254,0.71538,1,0.49026,3.80792e-05,3.80792e-05,3.80792e-05
7,24.3368,0.42032,0.71538,1,0.56777,3.46343e-05,3.46343e-05,3.46343e-05
8,27.2476,0.41665,0.73077,1,0.57407,3.11893e-05,3.11893e-05,3.11893e-05
9,30.0833,0.39567,0.73077,1,0.56094,2.77444e-05,2.77444e-05,2.77444e-05
10,33.0429,0.36076,0.73077,1,0.50288,2.42994e-05,2.42994e-05,2.42994e-05
11,36.1531,0.37451,0.73846,1,0.49932,2.08545e-05,2.08545e-05,2.08545e-05
12,39.0252,0.33687,0.75385,1,0.52505,1.74095e-05,1.74095e-05,1.74095e-05
13,42.0087,0.33088,0.73846,1,0.48132,1.39646e-05,1.39646e-05,1.39646e-05
14,44.9122,0.33556,0.74615,1,0.48706,1.05196e-05,1.05196e-05,1.05196e-05
15,47.8748,0.31437,0.73846,1,0.48052,7.07468e-06,7.07468e-06,7.07468e-06
