epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,8.00623,0.64173,0.73077,1,0.6126,0.00025453,0.00025453,0.0682545
2,10.1394,0.53397,0.70769,1,0.65952,0.0004864,0.0004864,0.0354864
3,12.2704,0.48427,0.8,1,0.43076,0.000687185,0.000687185,0.00268718
4,14.5476,0.44059,0.74615,1,0.64556,0.00065411,0.00065411,0.00065411
5,16.7958,0.36458,0.76154,1,0.5968,0.000607011,0.000607011,0.000607011
6,19.8958,0.32644,0.72308,1,0.63252,0.000559912,0.000559912,0.000559912
7,22.1253,0.28362,0.78462,1,0.8562,0.000512814,0.000512814,0.000512814
8,24.2947,0.21344,0.76154,1,1.22026,0.000465715,0.000465715,0.000465715
9,26.4131,0.24675,0.75385,1,1.63364,0.000418616,0.000418616,0.000418616
10,28.4442,0.19273,0.75385,1,0.76045,0.000371517,0.000371517,0.000371517
11,30.5783,0.21868,0.73077,1,0.6671,0.000324418,0.000324418,0.000324418
12,32.8081,0.15845,0.70769,1,0.66904,0.000277319,0.000277319,0.000277319
13,34.8754,0.14128,0.75385,1,0.64513,0.000230221,0.000230221,0.000230221
14,40.5223,0.11118,0.79231,1,0.7021,0.000183122,0.000183122,0.000183122
15,42.5491,0.10415,0.76923,1,0.65077,0.000136023,0.000136023,0.000136023
