epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.20085,0.72526,0.58462,1,0.70625,7.47068e-05,7.47068e-05,0.0680747
2,6.20297,0.6375,0.66923,1,0.52271,0.000143242,0.000143242,0.0351432
3,8.15087,0.58137,0.66923,1,0.59697,0.00020314,0.00020314,0.00220314
4,10.4565,0.53696,0.71538,1,0.49326,0.000194199,0.000194199,0.000194199
5,12.4167,0.50802,0.70769,1,0.54541,0.000181113,0.000181113,0.000181113
6,15.553,0.51852,0.73846,1,0.50142,0.000168027,0.000168027,0.000168027
7,17.6741,0.4823,0.73077,1,0.51162,0.00015494,0.00015494,0.00015494
8,19.9651,0.47359,0.74615,1,0.46145,0.000141854,0.000141854,0.000141854
9,22.3354,0.44646,0.75385,1,0.4688,0.000128767,0.000128767,0.000128767
10,24.2422,0.43913,0.75385,1,0.44863,0.000115681,0.000115681,0.000115681
11,26.6051,0.45055,0.76154,1,0.55615,0.000102595,0.000102595,0.000102595
12,28.7226,0.41796,0.75385,1,0.47578,8.95083e-05,8.95083e-05,8.95083e-05
13,31.1135,0.4267,0.75385,1,0.50283,7.64219e-05,7.64219e-05,7.64219e-05
14,33.0924,0.41049,0.76154,1,0.45479,6.33355e-05,6.33355e-05,6.33355e-05
15,35.1757,0.40115,0.77692,1,0.43911,5.02491e-05,5.02491e-05,5.02491e-05
