epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.24394,0.69838,0.63846,1,0.65693,0.000299755,0.000299755,0.0682998
2,6.44335,0.60318,0.66923,1,0.55991,0.000570543,0.000570543,0.0355705
3,8.70857,0.52285,0.67692,1,0.56431,0.000802404,0.000802404,0.0028024
4,10.7805,0.48712,0.70769,1,0.50389,0.000759802,0.000759802,0.000759802
5,12.8501,0.42681,0.70769,1,0.53965,0.000700824,0.000700824,0.000700824
6,16.3478,0.41159,0.72308,1,0.53074,0.000641847,0.000641847,0.000641847
7,18.4472,0.36902,0.72308,1,0.53508,0.000582869,0.000582869,0.000582869
8,20.5223,0.37382,0.74615,1,0.63169,0.000523891,0.000523891,0.000523891
9,22.8779,0.34689,0.73846,1,0.61582,0.000464913,0.000464913,0.000464913
10,25.1361,0.29753,0.76154,1,1.16821,0.000405935,0.000405935,0.000405935
11,27.3671,0.32624,0.73846,1,0.53848,0.000346958,0.000346958,0.000346958
12,29.7827,0.27939,0.74615,1,0.58608,0.00028798,0.00028798,0.00028798
13,31.924,0.29302,0.76154,1,0.57476,0.000229002,0.000229002,0.000229002
14,34.0951,0.2734,0.76154,1,0.646,0.000170024,0.000170024,0.000170024
15,36.2421,0.25497,0.74615,1,0.55117,0.000111046,0.000111046,0.000111046
