epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.05567,1.79072,0.29457,0.96899,1.61309,0.00219058,0.00219058,0.0701906
2,10.0884,1.59422,0.45736,0.96124,1.32051,0.00419258,0.00419258,0.0391926
3,13.2587,1.37301,0.53488,0.97674,1.44551,0.00593358,0.00593358,0.00793358
4,16.1061,1.22128,0.55814,1,0.93091,0.00565922,0.00565922,0.00565922
5,21.3225,1.10795,0.55814,0.99225,1.14648,0.00526377,0.00526377,0.00526377
6,25.9587,1.01319,0.60465,1,0.86323,0.00486832,0.00486832,0.00486832
7,28.9076,0.92034,0.55039,0.99225,1.18398,0.00447287,0.00447287,0.00447287
8,31.92,0.88125,0.58915,1,0.75447,0.00407742,0.00407742,0.00407742
9,34.9846,0.82415,0.5969,0.99225,0.80253,0.00368197,0.00368197,0.00368197
10,37.9046,0.762,0.5969,0.99225,1.0792,0.00328652,0.00328652,0.00328652
11,40.7432,0.76352,0.62016,0.99225,0.99248,0.00289107,0.00289107,0.00289107
12,43.5463,0.74325,0.68992,0.99225,0.93193,0.00249562,0.00249562,0.00249562
13,46.7162,0.69449,0.72093,0.99225,0.83828,0.00210017,0.00210017,0.00210017
14,50.1964,0.66197,0.62791,1,0.82183,0.00170472,0.00170472,0.00170472
15,55.0639,0.65089,0.6124,0.99225,0.73934,0.00130927,0.00130927,0.00130927
