epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.20126,1.74624,0.33846,0.96154,1.72676,4.25373e-05,4.25373e-05,0.0680425
2,8.28303,1.40655,0.38462,0.96923,1.35293,8.17418e-05,8.17418e-05,0.0350817
3,11.6016,1.22353,0.42308,0.96154,1.41797,0.000116212,0.000116212,0.00211621
4,14.6801,1.11682,0.46923,0.96923,1.35273,0.000111412,0.000111412,0.000111412
5,17.5895,1.03569,0.48462,0.97692,1.35273,0.000104239,0.000104239,0.000104239
6,23.8693,0.89324,0.52308,0.98462,1.32998,9.70665e-05,9.70665e-05,9.70665e-05
7,27.0255,0.82,0.53077,0.99231,1.46641,8.98939e-05,8.98939e-05,8.98939e-05
8,29.9114,0.77803,0.52308,0.98462,1.19482,8.27214e-05,8.27214e-05,8.27214e-05
9,33.4089,0.72099,0.53846,0.99231,1.22109,7.55488e-05,7.55488e-05,7.55488e-05
10,36.315,0.66536,0.51538,0.98462,1.35957,6.83763e-05,6.83763e-05,6.83763e-05
11,39.1018,0.64038,0.53846,0.98462,1.14209,6.12038e-05,6.12038e-05,6.12038e-05
12,42.0017,0.58953,0.53077,0.98462,1.31758,5.40312e-05,5.40312e-05,5.40312e-05
13,45.0539,0.52862,0.5,0.98462,1.09155,4.68587e-05,4.68587e-05,4.68587e-05
14,48.1098,0.4692,0.48462,0.98462,1.63301,3.96861e-05,3.96861e-05,3.96861e-05
15,51.2094,0.52286,0.50769,0.98462,1.19629,3.25136e-05,3.25136e-05,3.25136e-05
