epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.60503,0.66942,0.7,1,0.6542,0.000237162,0.000237162,0.0682372
2,6.74528,0.55724,0.70769,1,0.62471,0.000451959,0.000451959,0.035452
3,8.81584,0.46603,0.66923,1,0.84844,0.000636523,0.000636523,0.00263652
4,10.9986,0.47429,0.65385,1,0.69199,0.000603705,0.000603705,0.000603705
5,13.15,0.35611,0.74615,1,0.81934,0.000557897,0.000557897,0.000557897
6,16.0717,0.33984,0.71538,1,0.67012,0.000512089,0.000512089,0.000512089
7,18.3742,0.32404,0.71538,1,0.74551,0.000466281,0.000466281,0.000466281
8,23.2783,0.2751,0.65385,1,1.01389,0.000420472,0.000420472,0.000420472
9,25.3072,0.25926,0.70769,1,0.7708,0.000374664,0.000374664,0.000374664
10,27.4462,0.17602,0.76154,1,0.58621,0.000328856,0.000328856,0.000328856
11,29.5243,0.14143,0.67692,1,0.73081,0.000283048,0.000283048,0.000283048
12,31.649,0.14097,0.73846,1,1.0252,0.00023724,0.00023724,0.00023724
13,33.7499,0.09526,0.73077,1,0.62258,0.000191431,0.000191431,0.000191431
14,35.8263,0.09131,0.78462,1,0.66353,0.000145623,0.000145623,0.000145623
15,37.9433,0.11742,0.75385,1,0.98809,9.98148e-05,9.98148e-05,9.98148e-05
