epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.81174,0.75966,0.55385,1,0.72881,0.000203467,0.000203467,0.0682035
2,6.00435,0.72335,0.53077,1,0.66826,0.000389723,0.000389723,0.0353897
3,8.28942,0.67387,0.64615,1,0.67686,0.000552045,0.000552045,0.00255204
4,10.3582,0.62972,0.72308,1,0.57178,0.000527049,0.000527049,0.000527049
5,12.9825,0.60265,0.74615,1,0.55244,0.000490786,0.000490786,0.000490786
6,16.2267,0.58957,0.76923,1,0.49985,0.000454524,0.000454524,0.000454524
7,18.6189,0.59987,0.75385,1,0.5499,0.000418261,0.000418261,0.000418261
8,20.8277,0.58147,0.75385,1,0.59873,0.000381999,0.000381999,0.000381999
9,23.0405,0.54239,0.76154,1,0.55298,0.000345737,0.000345737,0.000345737
10,25.2488,0.56658,0.77692,1,0.47993,0.000309474,0.000309474,0.000309474
11,27.3371,0.57057,0.76923,1,0.44951,0.000273212,0.000273212,0.000273212
12,29.8045,0.55188,0.78462,1,0.48799,0.000236949,0.000236949,0.000236949
13,31.934,0.57945,0.77692,1,0.43076,0.000200687,0.000200687,0.000200687
14,34.0258,0.52064,0.76923,1,0.47886,0.000164425,0.000164425,0.000164425
15,36.6115,0.53801,0.76923,1,0.46284,0.000128162,0.000128162,0.000128162
