epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.63557,1.78626,0.36154,0.96154,1.70039,0.00226327,0.00226327,0.0780208
2,9.3612,1.58818,0.39231,0.98462,1.64746,0.00442012,0.00442012,0.0551777
3,12.7989,1.3192,0.47692,0.99231,1.34395,0.00639707,0.00639707,0.0321547
4,15.9814,1.18598,0.51538,1,1.39648,0.00819415,0.00819415,0.00895173
5,19.3316,1.01509,0.44615,0.97692,1.62168,0.00789694,0.00789694,0.00789694
6,22.5949,0.94036,0.52308,0.99231,1.25615,0.00753717,0.00753717,0.00753717
7,26.3028,0.85251,0.53846,0.97692,1.84961,0.0071774,0.0071774,0.0071774
8,32.5817,0.81403,0.50769,0.97692,1.31055,0.00681764,0.00681764,0.00681764
9,35.9123,0.75943,0.52308,0.99231,1.15686,0.00645787,0.00645787,0.00645787
