epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.11333,0.65251,0.7,1,0.55752,0.000111649,0.000111649,0.0681116
2,6.34595,0.52581,0.68462,1,0.53218,0.00021352,0.00021352,0.0352135
3,8.43994,0.48538,0.73846,1,0.45418,0.000301921,0.000301921,0.00230192
4,10.5298,0.37181,0.73077,1,0.64966,0.000287674,0.000287674,0.000287674
5,12.6891,0.26274,0.71538,1,0.49321,0.000267264,0.000267264,0.000267264
6,15.7594,0.20369,0.74615,1,0.53252,0.000246855,0.000246855,0.000246855
7,20.6064,0.207,0.8,1,0.56519,0.000226446,0.000226446,0.000226446
8,22.9951,0.18892,0.79231,1,0.60957,0.000206036,0.000206036,0.000206036
9,25.2557,0.16114,0.8,1,0.60776,0.000185627,0.000185627,0.000185627
10,27.3503,0.13276,0.77692,1,0.47262,0.000165217,0.000165217,0.000165217
11,29.4537,0.1687,0.76923,1,0.4737,0.000144808,0.000144808,0.000144808
12,31.6078,0.1146,0.78462,1,0.45129,0.000124399,0.000124399,0.000124399
13,33.7175,0.14684,0.8,1,0.42024,0.000103989,0.000103989,0.000103989
14,35.8269,0.08691,0.80769,1,0.42969,8.35798e-05,8.35798e-05,8.35798e-05
15,38.0393,0.08059,0.79231,1,0.42748,6.31704e-05,6.31704e-05,6.31704e-05
