epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.99421,1.6958,0.45385,0.94615,1.3877,0.000198999,0.000198999,0.068199
2,10.9509,1.31062,0.48462,0.99231,1.29258,0.000382258,0.000382258,0.0353823
3,13.9177,1.10048,0.46923,0.95385,1.37031,0.000543221,0.000543221,0.00254322
4,16.9757,0.94544,0.51538,0.96923,1.21658,0.000520525,0.000520525,0.000520525
5,22.0262,0.84827,0.51538,0.98462,1.37939,0.000486743,0.000486743,0.000486743
6,25.9579,0.68217,0.51538,0.98462,1.48467,0.000452961,0.000452961,0.000452961
7,29.0248,0.63028,0.53846,0.98462,1.21504,0.00041918,0.00041918,0.00041918
8,32.1758,0.61618,0.56923,1,1.97461,0.000385398,0.000385398,0.000385398
9,37.2616,0.51694,0.53077,0.99231,1.49443,0.000351616,0.000351616,0.000351616
10,42.1819,0.44664,0.53846,0.98462,1.74473,0.000317834,0.000317834,0.000317834
11,45.3425,0.41009,0.52308,1,1.66836,0.000284052,0.000284052,0.000284052
12,48.8989,0.37396,0.56923,1,1.22175,0.00025027,0.00025027,0.00025027
13,52.8019,0.33769,0.55385,0.98462,1.92773,0.000216489,0.000216489,0.000216489
14,58.6862,0.24117,0.49231,0.99231,1.76406,0.000182707,0.000182707,0.000182707
15,62.3456,0.27269,0.51538,0.98462,2.04453,0.000148925,0.000148925,0.000148925
