epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,9.35425,1.70892,0.33846,0.97692,1.62598,0.000198999,0.000198999,0.068199
2,14.6163,1.29012,0.51538,0.99231,1.18496,0.000382258,0.000382258,0.0353823
3,18.0872,1.15771,0.53846,0.97692,1.12373,0.000543221,0.000543221,0.00254322
4,21.3485,1.01076,0.51538,0.97692,1.1582,0.000520525,0.000520525,0.000520525
5,25.5917,0.91735,0.55385,1,1.375,0.000486743,0.000486743,0.000486743
6,32.949,0.81174,0.57692,0.99231,1.16377,0.000452961,0.000452961,0.000452961
7,36.3782,0.6907,0.56154,0.98462,1.44668,0.00041918,0.00041918,0.00041918
8,42.3583,0.63094,0.62308,1,1.2752,0.000385398,0.000385398,0.000385398
9,45.7079,0.58463,0.58462,0.99231,1.36582,0.000351616,0.000351616,0.000351616
10,49.3147,0.49738,0.49231,1,1.45625,0.000317834,0.000317834,0.000317834
11,52.4868,0.44769,0.56923,1,1.14521,0.000284052,0.000284052,0.000284052
12,55.9069,0.39457,0.57692,1,1.20918,0.00025027,0.00025027,0.00025027
13,60.2737,0.34857,0.61538,0.99231,1.22959,0.000216489,0.000216489,0.000216489
14,63.9542,0.27696,0.58462,1,1.34941,0.000182707,0.000182707,0.000182707
15,67.4365,0.30423,0.58462,0.99231,1.11641,0.000148925,0.000148925,0.000148925
