epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.98049,0.69639,0.62791,1,0.62705,1.80832e-05,1.80832e-05,0.0806241
2,6.3183,0.59372,0.66667,1,0.60098,3.45486e-05,3.45486e-05,0.0606406
3,8.41933,0.52085,0.67442,1,0.65,4.87975e-05,4.87975e-05,0.0406549
4,10.5688,0.49704,0.69767,1,0.47338,6.08299e-05,6.08299e-05,0.0206669
5,12.6967,0.43778,0.72868,1,0.50156,7.06458e-05,7.06458e-05,0.000676706
6,15.9415,0.42634,0.72093,1,0.5011,6.55353e-05,6.55353e-05,6.55353e-05
7,18.2762,0.38643,0.71318,1,0.81523,5.99941e-05,5.99941e-05,5.99941e-05
8,20.4994,0.34539,0.71318,1,0.56748,5.44529e-05,5.44529e-05,5.44529e-05
9,22.5619,0.32567,0.68992,1,0.53571,4.89117e-05,4.89117e-05,4.89117e-05
10,24.6609,0.33946,0.68217,1,0.54417,4.33705e-05,4.33705e-05,4.33705e-05
11,26.729,0.296,0.68992,1,0.56028,3.78293e-05,3.78293e-05,3.78293e-05
12,32.3126,0.26634,0.70543,1,0.54785,3.22881e-05,3.22881e-05,3.22881e-05
13,34.3923,0.26661,0.69767,1,0.56716,2.67469e-05,2.67469e-05,2.67469e-05
14,36.5045,0.25624,0.72093,1,0.55728,2.12057e-05,2.12057e-05,2.12057e-05
15,38.6146,0.23946,0.71318,1,0.5663,1.56645e-05,1.56645e-05,1.56645e-05
