epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.71378,1.80769,0.29231,0.93846,1.69512,0.000310969,0.000310969,0.068311
2,5.29229,1.49998,0.42308,0.96923,1.51426,0.00059246,0.00059246,0.0355925
3,7.30178,1.21949,0.41538,0.97692,1.28975,0.000834153,0.000834153,0.00283415
4,9.28111,1.07282,0.50769,0.97692,1.10728,0.000790876,0.000790876,0.000790876
5,11.1706,0.97822,0.54615,0.98462,1.47988,0.000730576,0.000730576,0.000730576
6,13.8925,0.84357,0.53077,0.97692,1.39551,0.000670275,0.000670275,0.000670275
7,15.9443,0.81539,0.55385,0.97692,1.08477,0.000609975,0.000609975,0.000609975
8,20.5839,0.79155,0.56923,0.98462,1.39453,0.000549675,0.000549675,0.000549675
9,22.8754,0.72565,0.57692,0.98462,1.26602,0.000489374,0.000489374,0.000489374
10,25.1155,0.69424,0.57692,0.99231,1.13672,0.000429074,0.000429074,0.000429074
11,26.9322,0.71641,0.57692,0.98462,1.21426,0.000368773,0.000368773,0.000368773
12,29.0583,0.62593,0.56923,0.98462,1.39072,0.000308473,0.000308473,0.000308473
13,30.9911,0.60858,0.57692,0.99231,1.18799,0.000248173,0.000248173,0.000248173
14,32.9672,0.55743,0.59231,0.99231,1.37812,0.000187872,0.000187872,0.000187872
15,34.9411,0.57325,0.59231,0.99231,1.36934,0.000127572,0.000127572,0.000127572
